time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),@dled12_1[id]
0.00668884266,4.9354612,5.74901956,9.0,6.91809308,8.5122074,0.708260774,0.0078039632
0.00669384266,4.94560966,5.7495499,9.0,7.02237786,8.5283405,0.708314013,0.00782004303
0.00669884266,4.95573308,5.7500791,9.0,6.92835122,8.51221754,0.708260808,0.00780397327
0.00670384266,4.96583093,5.75060715,9.0,7.0323665,8.52833022,0.708313979,0.00782003274
0.00670884266,4.97590387,5.75113406,9.0,6.93855846,8.51222767,0.708260841,0.00780398332
0.00671384266,4.98595135,5.75165984,9.0,7.04230505,8.52831994,0.708313945,0.00782002246
0.00671884266,4.99597404,5.75218448,9.0,6.94871504,8.51223778,0.708260874,0.00780399335
0.00672384266,5.00597141,5.75270799,9.0,7.05219378,8.52830969,0.708313911,0.00782001219
0.00672884266,5.01594412,5.75323037,9.0,6.95882123,8.51224788,0.708260907,0.00780400338
0.00673384266,5.02589163,5.75375163,9.0,7.06203293,8.52829945,0.708313877,0.00782000194
0.00673884266,5.0358146,5.75427176,9.0,6.96887727,8.51225796,0.708260941,0.00780401338
0.00674384266,5.0457125,5.75479077,9.0,7.07182275,8.52828922,0.708313844,0.00781999171
0.00674884266,5.05558598,5.75530866,9.0,6.97888342,8.51226802,0.708260974,0.00780402337
0.00675384266,5.0654345,5.75582543,9.0,7.08156349,8.52827901,0.70831381,0.00781998149
0.00675884266,5.07525874,5.75634109,9.0,6.98883992,8.51227807,0.708261007,0.00780403335
0.00676384266,5.08505815,5.75685564,9.0,7.09125538,8.52826882,0.708313776,0.00781997129
0.00676884266,5.09483339,5.75736908,9.0,6.99874701,8.51228811,0.70826104,0.00780404331
0.00677384266,5.10458392,5.75788141,9.0,7.10089868,8.52825864,0.708313742,0.00781996111
0.00677884266,5.11431041,5.75839264,9.0,7.00860496,8.51229813,0.708261073,0.00780405326
0.00678384266,5.12401231,5.75890277,9.0,7.11049363,8.52824848,0.708313709,0.00781995094
0.00678884266,5.13369028,5.7594118,9.0,7.01841399,8.51230813,0.708261106,0.00780406319
0.00679384266,5.1433438,5.75991973,9.0,7.12004047,8.52823833,0.708313675,0.00781994078
0.00679884266,5.1529735,5.76042657,9.0,7.02817435,8.51231812,0.708261138,0.0078040731
0.00680384266,5.16257887,5.76093231,9.0,7.12953944,8.5282282,0.708313642,0.00781993065
0.00680884266,5.17216055,5.76143697,9.0,7.03788629,8.51232809,0.708261171,0.007804083
0.00681384266,5.18171801,5.76194054,9.0,7.13899077,8.52821808,0.708313608,0.00781992052
0.00681884266,5.1912519,5.76244302,9.0,7.04755005,8.51233805,0.708261204,0.00780409289
0.00682384266,5.20076169,5.76294443,9.0,7.14839472,8.52820798,0.708313575,0.00781991042
0.00682884266,5.21024804,5.76344475,9.0,7.05716587,8.512348,0.708261237,0.00780410276
0.00683384266,5.2197104,5.763944,9.0,7.1577515,8.5281979,0.708313541,0.00781990032
0.00683884266,5.22914943,5.76444217,9.0,7.06673399,8.51235793,0.708261269,0.00780411261
0.00684384266,5.2385646,5.76493927,9.0,7.16706137,8.52818783,0.708313508,0.00781989025
0.00684884266,5.24795655,5.7654353,9.0,7.07625464,8.51236784,0.708261302,0.00780412246
0.00685384266,5.25732477,5.76593026,9.0,7.17632454,8.52817778,0.708313475,0.00781988019
0.00685884266,5.26666988,5.76642416,9.0,7.08572805,8.51237774,0.708261335,0.00780413228
0.00686384266,5.27599137,5.76691699,9.0,7.18554127,8.52816774,0.708313441,0.00781987014
0.00686884266,5.28528987,5.76740877,9.0,7.09515448,8.51238762,0.708261367,0.00780414209
0.00687384266,5.29456487,5.76789948,9.0,7.19471177,8.52815772,0.708313408,0.00781986012
0.00687884266,5.303817,5.76838914,9.0,7.10453414,8.51239749,0.7082614,0.00780415189
