time,v(N001),v(N002),v(N003),v(N004),v(N005),@dled12_1[id]
0.165998678,1.56576043,0.0,0.0271046943,0.574735277,0.00408069177,-3.35980754e-14
0.166498678,1.5618757,0.0,0.0270897139,0.574619619,0.00406517208,-3.35810633e-14
0.166998678,1.55800105,0.0,0.0270733284,0.574504801,0.00404969041,-3.35624544e-14
0.167498678,1.55413645,0.0,0.0270584346,0.574389004,0.00403425415,-3.35455384e-14
0.167998678,1.55028187,0.0,0.0270421286,0.574274051,0.00401885569,-3.35270171e-14
0.168498678,1.54643729,0.0,0.0270273212,0.574158114,0.00400350245,-3.35101967e-14
0.168998678,1.54260267,0.0,0.0270110943,0.574043023,0.00398818678,-3.34917626e-14
0.169498678,1.53877801,0.0,0.0269963728,0.573926942,0.00397291614,-3.34750375e-14
0.169998678,1.53496326,0.0,0.0269802246,0.57381171,0.00395768284,-3.345669e-14
0.170498678,1.53115841,0.0,0.0269655886,0.573695484,0.00394249438,-3.34400597e-14
0.170998678,1.52736342,0.0,0.0269495185,0.573580109,0.00392734304,-3.34217985e-14
0.171498678,1.52357828,0.0,0.0269349677,0.573463734,0.00391223635,-3.34052625e-14
0.171998678,1.51980295,0.0,0.0269189754,0.573348213,0.00389716655,-3.33870871e-14
0.172498678,1.51603741,0.0,0.0269045093,0.573231687,0.00388214121,-3.33706451e-14
0.172998678,1.51228164,0.0,0.0268885943,0.573116019,0.00386715255,-3.3352555e-14
0.173498678,1.50853561,0.0,0.0268742126,0.572999339,0.00385220815,-3.33362066e-14
0.173998678,1.50479929,0.0,0.0268583744,0.57288352,0.00383730022,-3.33182013e-14
0.174498678,1.50107266,0.0,0.0268440767,0.572766684,0.00382243636,-3.33019461e-14
0.174998678,1.4973557,0.0,0.0268283149,0.572650711,0.00380760874,-3.32840251e-14
0.175498678,1.49364837,0.0,0.0268141009,0.572533717,0.00379282502,-3.32678627e-14
0.175998678,1.48995065,0.0,0.026798415,0.572417588,0.00377807731,-3.32500256e-14
0.176498678,1.48626253,0.0,0.0267842842,0.572300432,0.00376337332,-3.32339557e-14
0.176998678,1.48258397,0.0,0.0267686739,0.572184144,0.00374870513,-3.3216202e-14
0.177498678,1.47891494,0.0,0.026754626,0.572066824,0.00373408047,-3.32002241e-14
0.177998678,1.47525543,0.0,0.0267390908,0.571950375,0.00371949139,-3.31825534e-14
0.178498678,1.47160541,0.0,0.0267251253,0.571832888,0.00370494566,-3.31666671e-14
0.178998678,1.46796485,0.0,0.0267096648,0.571716275,0.0036904353,-3.31490789e-14
0.179498678,1.46433373,0.0,0.0266957814,0.571598618,0.0036759681,-3.31332838e-14
0.179998678,1.46071203,0.0,0.0266803951,0.571481838,0.00366153606,-3.31157777e-14
0.180498678,1.45709971,0.0,0.0266665936,0.571364009,0.00364714701,-3.31000735e-14
0.180998678,1.45349677,0.0,0.0266512811,0.571247059,0.0036327929,-3.30826489e-14
0.181498678,1.44990316,0.0,0.0266375609,0.571129054,0.00361848159,-3.30670353e-14
0.181998678,1.44631887,0.0,0.0266223218,0.571011932,0.00360420502,-3.30496918e-14
0.182498678,1.44274387,0.0,0.0266086827,0.57089375,0.00358997108,-3.30341683e-14
0.182998678,1.43917814,0.0,0.0265935164,0.570776452,0.00357577165,-3.30169055e-14
0.183498678,1.43562166,0.0,0.026579958,0.570658088,0.00356161469,-3.30014717e-14
0.183998678,1.43207439,0.0,0.0265648643,0.570540613,0.00354749203,-3.29842892e-14
0.184498678,1.42853633,0.0,0.0265513863,0.570422065,0.00353341165,-3.29689448e-14
0.184998678,1.42500743,0.0,0.0265363646,0.570304409,0.00351936536,-3.2951842e-14
0.185498678,1.42148768,0.0,0.0265229666,0.570185674,0.00350536119,-3.29365866e-14
0.185998678,1.41797706,0.0,0.0265080166,0.570067834,0.00349139091,-3.29195632e-14
0.186498678,1.41447554,0.0,0.0264946982,0.569948909,0.00347746256,-3.29043965e-14
0.186998678,1.41098309,0.0,0.0264798195,0.569830882,0.0034635679,-3.28874519e-14
0.187498678,1.4074997,0.0,0.0264665803,0.569711765,0.003449715,-3.28723734e-14
0.187998678,1.40402533,0.0,0.0264517724,0.569593548,0.00343589557,-3.28555073e-14
0.188498678,1.40055998,0.0,0.0264386122,0.569474235,0.00342211774,-3.28405168e-14
0.188998678,1.3971036,0.0,0.0264238747,0.569355825,0.00340837318,-3.28237286e-14
0.189498678,1.39365619,0.0,0.0264107931,0.569236313,0.00339467005,-3.28088257e-14
0.189998678,1.39021771,0.0,0.0263961257,0.569117707,0.00338099998,-3.2792115e-14
0.190498678,1.38678814,0.0,0.0263831223,0.568997993,0.00336737117,-3.27772994e-14
0.190998678,1.38336746,0.0,0.0263685244,0.568879189,0.00335377522,-3.27606658e-14
0.191498678,1.37995565,0.0,0.026355599,0.568759269,0.00334022037,-3.2745937e-14
0.191998678,1.37655268,0.0,0.0263410703,0.568640263,0.00332669818,-3.27293801e-14
0.192498678,1.37315853,0.0,0.0263282225,0.568520135,0.00331321691,-3.27147378e-14
0.192998678,1.36977318,0.0,0.0263137625,0.568400923,0.0032997681,-3.26982571e-14
0.193498678,1.3663966,0.0,0.0263009919,0.568280584,0.00328636006,-3.2683701e-14
0.193998678,1.36302877,0.0,0.0262866003,0.568161164,0.00327298426,-3.26672961e-14
0.194498678,1.35966968,0.0,0.0262739067,0.56804061,0.00325964908,-3.26528258e-14
0.194998678,1.35631928,0.0,0.026259583,0.567920978,0.00324634594,-3.26364962e-14
0.195498678,1.35297757,0.0,0.026246966,0.567800206,0.00323308326,-3.26221115e-14
0.195998678,1.34964452,0.0,0.0262327098,0.56768036,0.00321985242,-3.26058568e-14
0.196498678,1.34632011,0.0,0.0262201691,0.567559367,0.00320666187,-3.25915572e-14
0.196998678,1.34300431,0.0,0.0262059801,0.567439302,0.00319350297,-3.2575377e-14
0.197498678,1.33969711,0.0,0.0261935153,0.567318084,0.0031803842,-3.25611622e-14
0.197998678,1.33639847,0.0,0.026179393,0.567197798,0.00316729688,-3.2545056e-14
0.198498678,1.33310839,0.0,0.0261670039,0.567076352,0.00315424954,-3.25309257e-14
0.198998678,1.32982683,0.0,0.0261529479,0.566955841,0.00314123345,-3.25148932e-14
0.199498678,1.32655377,0.0,0.0261406342,0.566834164,0.00312825718,-3.2500847e-14
0.199749339,1.3249161,0.0,0.0261331889,0.566773751,0.00312176262,-3.24923539e-14
0.2,1.32328057,0.0,0.0261274681,0.566712414,0.00311528063,-3.24858277e-14
0.20005,1.32301545,0.25,0.150614034,0.687058318,0.127618647,5.55805703e-13
0.20015,1.32260685,0.75,0.399626826,0.923686205,0.376644754,7.63994229e-09
0.200321771,1.32247208,1.60885264,1.10533658,1.32010666,0.805231471,2.84756269e-06
0.200486502,1.32299472,2.43250848,2.05853174,1.32590431,1.2162474,1.90284526e-08
0.200653414,1.32415283,3.26706774,2.90982145,1.32463285,1.63353458,9.96532738e-09
0.200816392,1.32589352,4.08196137,3.71462145,1.32837232,2.04097452,1.47220287e-08
0.201,1.32857582,5.0,4.64369247,1.32887848,2.50000107,9.61013262e-09
0.201032596,1.32911971,5.0,4.67554978,1.32925892,2.50000001,2.80446812e-09
0.201097787,1.33020733,5.0,4.71568381,1.33023737,2.50000002,5.94452075e-10
0.20122817,1.33238159,5.0,4.73639641,1.3323859,2.50000001,2.67021648e-10
0.201488936,1.33672624,5.0,4.75284533,1.33672815,2.50000002,1.41472097e-10
0.201988936,1.34504241,5.0,4.77376465,1.34504052,2.50000001,6.31217182e-11
0.202488936,1.3533397,5.0,4.78694018,1.35333711,2.50000002,3.80002867e-11
0.202988936,1.36161816,5.0,4.79925614,1.36161578,2.50000001,2.3668909e-11
0.203488936,1.36987782,5.0,4.80958906,1.36987409,2.50000002,1.59262367e-11
0.203988936,1.37811874,5.0,4.81877418,1.37811571,2.50000001,1.12104704e-11
0.204488936,1.38634094,5.0,4.82715909,1.38633677,2.50000002,8.14553282e-12
0.204988936,1.39454448,5.0,4.83498763,1.39454114,2.50000001,6.05296752e-12
0.205488936,1.40272939,5.0,4.84241175,1.402725,2.50000002,4.5739193e-12
0.205988936,1.41089573,5.0,4.84954034,1.41089223,2.50000001,3.50053324e-12
0.206488936,1.41904352,5.0,4.85644205,1.41903902,2.50000002,2.70669589e-12
0.206988936,1.42717282,5.0,4.86317226,1.42716924,2.50000001,2.11044032e-12
0.207488936,1.43528366,5.0,4.8697645,1.43527911,2.50000002,1.65756693e-12
0.207988936,1.44337609,5.0,4.8762497,1.44337247,2.50000001,1.31014743e-12
0.208488936,1.45145015,5.0,4.88264473,1.45144556,2.50000002,1.04167868e-12
0.208988936,1.45950588,5.0,4.88896897,1.45950223,2.50000001,8.32688168e-13
0.209488936,1.46754333,5.0,4.89523027,1.46753872,2.50000002,6.69117603e-13
0.209988936,1.47556252,5.0,4.90144148,1.47555886,2.50000001,5.40293207e-13
0.210488936,1.48356351,5.0,4.90760584,1.4835589,2.50000002,4.38335459e-13
0.210988936,1.49154634,5.0,4.91373258,1.49154267,2.50000001,3.57137283e-13
0.211488936,1.49951105,5.0,4.91982203,1.49950644,2.50000002,2.92129358e-13
0.211988936,1.50745767,5.0,4.92588113,1.507454,2.50000001,2.39717214e-13
0.212488936,1.51538626,5.0,4.93190889,1.51538165,2.50000002,1.97185292e-13
0.212988936,1.52329684,5.0,4.93791113,1.52329317,2.50000001,1.62376361e-13
0.213488936,1.53118947,5.0,4.9438856,1.53118487,2.50000002,1.3365501e-13
0.213988936,1.53906418,5.0,4.94983738,1.53906051,2.50000001,1.09708909e-13
0.214488936,1.54692102,5.0,4.95576377,1.54691642,2.50000002,8.95412795e-14
0.214988936,1.55476001,5.0,4.96166926,1.55475634,2.50000001,7.23463233e-14
0.215488936,1.56258122,5.0,4.96755087,1.56257662,2.50000002,5.75121388e-14
0.215988936,1.57038466,5.0,4.97341266,1.57038099,2.50000001,4.45400973e-14
0.216488936,1.57817039,5.0,4.97925148,1.57816581,2.50000002,3.30526672e-14
0.216988936,1.58593845,5.0,4.98507138,1.58593478,2.50000001,2.273865e-14
