 3.45600000e-05  3.45600000e-05  3.45600000e-05  4.30888780e-03  3.45600000e-05  8.70548728e-03  3.45600000e-05  4.86832536e-02 
 3.65600000e-05  3.65600000e-05  3.65600000e-05  4.55396640e-03  3.65600000e-05  8.95016310e-03  3.65600000e-05  5.33320938e-02 
 3.85600000e-05  3.85600000e-05  3.85600000e-05  4.79832587e-03  3.85600000e-05  9.19409759e-03  3.85600000e-05  5.79670119e-02 
 4.05600000e-05  4.05600000e-05  4.05600000e-05  5.04192763e-03  4.05600000e-05  9.43725223e-03  4.05600000e-05  6.25872744e-02 
 4.25600000e-05  4.25600000e-05  4.25600000e-05  5.28473322e-03  4.25600000e-05  9.67958862e-03  4.25600000e-05  6.71921536e-02 
 4.45600000e-05  4.45600000e-05  4.45600000e-05  5.52670428e-03  4.45600000e-05  9.92106850e-03  4.45600000e-05  7.17809203e-02 
 4.65600000e-05  4.65600000e-05  4.65600000e-05  5.76780261e-03  4.65600000e-05  1.01616537e-02  4.65600000e-05  7.63528522e-02 
 4.85600000e-05  4.85600000e-05  4.85600000e-05  6.00799014e-03  4.85600000e-05  1.04013063e-02  4.85600000e-05  8.09072251e-02 
 5.05600000e-05  5.05600000e-05  5.05600000e-05  6.24722893e-03  5.05600000e-05  1.06399885e-02  5.05600000e-05  8.54433222e-02 
 5.25600000e-05  5.25600000e-05  5.25600000e-05  6.48548122e-03  5.25600000e-05  1.08776625e-02  5.25600000e-05  8.99604247e-02 
 5.45600000e-05  5.45600000e-05  5.45600000e-05  6.72270937e-03  5.45600000e-05  1.11142907e-02  5.45600000e-05  9.44578220e-02 
 5.65600000e-05  5.65600000e-05  5.65600000e-05  6.95887593e-03  5.65600000e-05  1.13498360e-02  5.65600000e-05  9.89348013e-02 
 5.85600000e-05  5.85600000e-05  5.85600000e-05  7.19394361e-03  5.85600000e-05  1.15842609e-02  5.85600000e-05  1.03390658e-01 
 6.05600000e-05  6.05600000e-05  6.05600000e-05  7.42787527e-03  6.05600000e-05  1.18175287e-02  6.05600000e-05  1.07824687e-01 
 6.25600000e-05  6.25600000e-05  6.25600000e-05  7.66063399e-03  6.25600000e-05  1.20496023e-02  6.25600000e-05  1.12236189e-01 
 6.45600000e-05  6.45600000e-05  6.45600000e-05  7.89218301e-03  6.45600000e-05  1.22804451e-02  6.45600000e-05  1.16624466e-01 
