 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)        
 1.26280000e-02  1.26280000e-02  5.00000000e+00  9.96767671e-03  1.52174818e+00  8.78867990e-01  3.11251110e+00  2.95380954e-02 
 1.27280000e-02  1.27280000e-02  5.00000000e+00  9.89756307e-03  1.52155869e+00  8.78706760e-01  3.11437626e+00  3.13110631e-02 
 1.28280000e-02  1.28280000e-02  5.00000000e+00  9.78838826e-03  1.52136382e+00  8.78538391e-01  3.11612361e+00  3.29610257e-02 
 1.29280000e-02  1.29280000e-02  5.00000000e+00  9.64058316e-03  1.52116434e+00  8.78363546e-01  3.11774631e+00  3.44815410e-02 
 1.30280000e-02  1.30280000e-02  5.00000000e+00  9.45473108e-03  1.52096105e+00  8.78182911e-01  3.11923749e+00  3.58661346e-02 
 1.31280000e-02  1.31280000e-02  5.00000000e+00  9.23156550e-03  1.52075475e+00  8.77997195e-01  3.12059294e+00  3.71110177e-02 
 1.32280000e-02  1.32280000e-02  5.00000000e+00  8.97196715e-03  1.52054625e+00  8.77807126e-01  3.12180541e+00  3.82093580e-02 
 1.33280000e-02  1.33280000e-02  5.00000000e+00  8.67696054e-03  1.52033637e+00  8.77613452e-01  3.12287091e+00  3.91576375e-02 
 1.34280000e-02  1.34280000e-02  5.00000000e+00  8.34770994e-03  1.52012595e+00  8.77416935e-01  3.12378519e+00  3.99520572e-02 
 1.35280000e-02  1.35280000e-02  5.00000000e+00  7.98551473e-03  1.51991581e+00  8.77218345e-01  3.12454464e+00  4.05894694e-02 
 1.36280000e-02  1.36280000e-02  5.00000000e+00  7.59180435e-03  1.51970679e+00  8.77018465e-01  3.12514618e+00  4.10672922e-02 
 1.37280000e-02  1.37280000e-02  5.00000000e+00  7.16813258e-03  1.51949972e+00  8.76818079e-01  3.12558743e+00  4.13836120e-02 
 1.38280000e-02  1.38280000e-02  5.00000000e+00  6.71617147e-03  1.51929539e+00  8.76617976e-01  3.12586655e+00  4.15370973e-02 
 1.39280000e-02  1.39280000e-02  5.00000000e+00  6.23770470e-03  1.51909464e+00  8.76418943e-01  3.12598240e+00  4.15270976e-02 
 1.40280000e-02  1.40280000e-02  5.00000000e+00  5.73462056e-03  1.51889824e+00  8.76221763e-01  3.12593444e+00  4.13535530e-02 
