 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)         v(N007)         v(N009)         v(N010)         @ddiode7_1[id] 
 9.27294840e-05  9.27294840e-05  5.91031964e-17  9.00000000e+00  3.33012792e-02  1.06910665e-05  6.60127762e-01  1.28418686e+00  8.99999914e+00  3.42094395e-02  2.75113695e-03 -1.48236361e-17 
 9.37294840e-05  9.37294840e-05  5.98525266e-17  9.00000000e+00  3.36117754e-02  1.08856086e-05  6.60128151e-01  1.28420387e+00  8.99999914e+00  3.45389451e-02  2.77731524e-03 -1.50933615e-17 
 9.47294840e-05  9.47294840e-05  5.94367846e-17  9.00000000e+00  3.39208138e-02  1.10809911e-05  6.60128542e-01  1.28422063e+00  8.99999914e+00  3.48671689e-02  2.80338388e-03 -1.53642516e-17 
 9.57294840e-05  9.57294840e-05  5.98774778e-17  9.00000000e+00  3.42283824e-02  1.12771861e-05  6.60128934e-01  1.28423715e+00  8.99999914e+00  3.51940980e-02  2.82934185e-03 -1.56362676e-17 
 9.67294840e-05  9.67294840e-05  6.05773608e-17  9.00000000e+00  3.45344689e-02  1.14741656e-05  6.60129328e-01  1.28425342e+00  8.99999914e+00  3.55197195e-02  2.85518813e-03 -1.59093706e-17 
 9.77294840e-05  9.77294840e-05  6.01286278e-17  9.00000000e+00  3.48390613e-02  1.16719016e-05  6.60129724e-01  1.28426945e+00  8.99999914e+00  3.58440203e-02  2.88092168e-03 -1.61835219e-17 
 9.87294840e-05  9.87294840e-05  6.05751201e-17  9.00000000e+00  3.51421477e-02  1.18703661e-05  6.60130121e-01  1.28428523e+00  8.99999914e+00  3.61669877e-02  2.90654150e-03 -1.64586826e-17 
 9.97294840e-05  9.97294840e-05  6.12244987e-17  9.00000000e+00  3.54437162e-02  1.20695311e-05  6.60130519e-01  1.28430076e+00  8.99999914e+00  3.64886090e-02  2.93204658e-03 -1.67348140e-17 
 1.00729484e-04  1.00729484e-04  6.07443438e-17  9.00000000e+00  3.57437548e-02  1.22693687e-05  6.60130919e-01  1.28431604e+00  8.99999914e+00  3.68088713e-02  2.95743590e-03 -1.70118773e-17 
 1.01729484e-04  1.01729484e-04  6.11961331e-17  9.00000000e+00  3.60422518e-02  1.24698509e-05  6.60131320e-01  1.28433106e+00  8.99999914e+00  3.71277621e-02  2.98270847e-03 -1.72898337e-17 
 1.02729484e-04  1.02729484e-04  6.17940253e-17  9.00000000e+00  3.63391955e-02  1.26709498e-05  6.60131722e-01  1.28434584e+00  8.99999914e+00  3.74452687e-02  3.00786329e-03 -1.75686445e-17 
 1.03729484e-04  1.03729484e-04  6.12840485e-17  9.00000000e+00  3.66345741e-02  1.28726374e-05  6.60132125e-01  1.28436036e+00  8.99999914e+00  3.77613785e-02  3.03289937e-03 -1.78482709e-17 
 1.04729484e-04  1.04729484e-04  6.17405796e-17  9.00000000e+00  3.69283761e-02  1.30748859e-05  6.60132530e-01  1.28437463e+00  8.99999914e+00  3.80760790e-02  3.05781570e-03 -1.81286743e-17 
 1.05729484e-04  1.05729484e-04  6.22860812e-17  9.00000000e+00  3.72205899e-02  1.32776674e-05  6.60132935e-01  1.28438864e+00  8.99999914e+00  3.83893578e-02  3.08261133e-03 -1.84098161e-17 
 1.06729484e-04  1.06729484e-04  6.17479104e-17  9.00000000e+00  3.75112040e-02  1.34809539e-05  6.60133342e-01  1.28440240e+00  8.99999914e+00  3.87012025e-02  3.10728525e-03 -1.86916575e-17 
 1.07729484e-04  1.07729484e-04  6.22085762e-17  9.00000000e+00  3.78002069e-02  1.36847178e-05  6.60133749e-01  1.28441590e+00  8.99999914e+00  3.90116008e-02  3.13183651e-03 -1.89741599e-17 
 1.08729484e-04  1.08729484e-04  6.27008617e-17  9.00000000e+00  3.80875874e-02  1.38889311e-05  6.60134158e-01  1.28442914e+00  8.99999914e+00  3.93205403e-02  3.15626412e-03 -1.92572849e-17 
 1.09729484e-04  1.09729484e-04  6.21361483e-17  9.00000000e+00  3.83733341e-02  1.40935660e-05  6.60134567e-01  1.28444212e+00  8.99999914e+00  3.96280089e-02  3.18056713e-03 -1.95409939e-17 
