time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),@dled12_1[id],@dled12_2[id]
0.0164490098,5.0,4.27380674,4.27607135,1.04135329,0.0590248035,-1.71757375,0.419025691,0.0156105143,0.0143018586
0.0164494176,5.0,4.27393611,4.27482254,0.849080776,0.0801790089,-1.69639313,0.226880206,0.0155326287,0.0150093204
0.0164501345,5.0,4.27380662,4.27607187,1.04127744,0.0590000704,-1.71752552,0.419300136,0.0156105896,0.0143015702
0.0164515684,5.0,4.27393614,4.27482705,0.849092583,0.0801831857,-1.69624944,0.227561857,0.0155326137,0.0150067032
0.0164544362,5.0,4.27380664,4.27608013,1.04120528,0.059003442,-1.71724313,0.420567489,0.0156105772,0.0142970065
0.0164601717,5.0,4.27393615,4.27484385,0.848996656,0.0801842274,-1.69569038,0.230144232,0.0155326099,0.0149969638
0.0164716428,5.0,4.27380668,4.27611353,1.04098823,0.0590095017,-1.71612111,0.425704159,0.0156105548,0.0142785528
0.016494585,5.0,4.27393621,4.27491071,0.848575265,0.0801942838,-1.69344872,0.240418752,0.0155325729,0.0149582445
0.0165404694,5.0,4.27380681,4.27624715,1.04014086,0.0590307924,-1.71163788,0.44620257,0.0156104762,0.0142049786
0.0166322381,5.0,4.27393647,4.27517764,0.846890628,0.0802365121,-1.68448759,0.281242218,0.0155324179,0.0148046665
0.0168157755,5.0,4.27380733,4.27677996,1.03679794,0.05911634,-1.69373439,0.527147711,0.0156101605,0.0139153573
0.0171828503,5.0,4.27393753,4.27623806,0.840315528,0.0804105139,-1.64875701,0.440375497,0.015531779,0.0142099739
0.0179170001,5.0,4.27380953,4.27888427,1.0240747,0.0594765572,-1.62257706,0.834718968,0.0156088311,0.0128280638
0.0189170001,5.0,4.27394125,4.27951727,0.8212279,0.0810189829,-1.53739843,0.900705024,0.0155295438,0.0125179299
0.0199170001,5.0,4.27381439,4.28280249,1.00338877,0.0602719783,-1.49512544,1.33224982,0.0156058997,0.0110248039
0.0209170001,5.0,4.27394658,4.28328536,0.801949479,0.0818880778,-1.41110016,1.36216109,0.0155263461,0.0108208882
0.0219170001,5.0,4.27382023,4.28678385,0.985471791,0.0612292934,-1.36995496,1.76032419,0.0156023742,0.0094519271
0.0229170001,5.0,4.27395273,4.2870295,0.78525163,0.0828908667,-1.28708915,1.75924677,0.0155226557,0.00936258317
0.0239170001,5.0,4.27382683,4.29077291,0.969957924,0.062309097,-1.24706087,2.12873706,0.015598398,0.00810103333
0.0249170001,5.0,4.27395957,4.29074414,0.770789137,0.0840067724,-1.16534194,2.10103197,0.0155185488,0.00811005011
0.0259170001,5.0,4.27383405,4.29477011,0.956525946,0.0634914747,-1.12641928,2.4458936,0.0155940444,0.00694103116
0.0269170001,5.0,4.27396699,4.29442452,0.758263124,0.0852159488,-1.04583482,2.39530593,0.0155140984,0.00703439489
0.0279170001,5.0,4.27384177,4.29877586,0.944897914,0.0647559889,-1.0080073,2.71901249,0.0155893887,0.00594516556
0.0289170001,5.0,4.27397486,4.29806507,0.747414814,0.0864981147,-0.928544941,2.64875833,0.0155093791,0.00611080908
