 time            time            v(N001)         v(N002)         v(N004)        
 1.42800000e-03  1.42800000e-03  2.16860995e+00  5.00000000e+00  7.02803114e-01 
 1.52800000e-03  1.52800000e-03  2.30905269e+00  5.00000000e+00  7.02803114e-01 
 1.62800000e-03  1.62800000e-03  2.44721666e+00  5.00000000e+00  7.02803114e-01 
 1.72800000e-03  1.72800000e-03  2.58296553e+00  5.00000000e+00  7.02803114e-01 
 1.82800000e-03  1.82800000e-03  2.71616533e+00  5.00000000e+00  7.02803114e-01 
 1.92800000e-03  1.92800000e-03  2.84668459e+00  5.00000000e+00  7.02803114e-01 
 2.02800000e-03  2.02800000e-03  2.97439453e+00  5.00000000e+00  7.02803114e-01 
 2.12800000e-03  2.12800000e-03  3.09916909e+00  5.00000000e+00  7.02803114e-01 
 2.22800000e-03  2.22800000e-03  3.22088515e+00  5.00000000e+00  7.02803114e-01 
 2.32800000e-03  2.32800000e-03  3.33942258e+00  5.00000000e+00  7.02803114e-01 
 2.42800000e-03  2.42800000e-03  3.45466441e+00  5.00000000e+00  7.02803114e-01 
 2.52800000e-03  2.52800000e-03  3.56649690e+00  5.00000000e+00  7.02803114e-01 
 2.62800000e-03  2.62800000e-03  3.67480969e+00  5.00000000e+00  7.02803114e-01 
 2.72800000e-03  2.72800000e-03  3.77949588e+00  5.00000000e+00  7.02803114e-01 
 2.82800000e-03  2.82800000e-03  3.88045217e+00  5.00000000e+00  7.02803114e-01 
 2.92800000e-03  2.92800000e-03  3.97757892e+00  5.00000000e+00  7.02803114e-01 
 3.02800000e-03  3.02800000e-03  4.07078029e+00  5.00000000e+00  7.02803114e-01 
 3.12800000e-03  3.12800000e-03  4.15996428e+00  5.00000000e+00  7.02803114e-01 
 3.22800000e-03  3.22800000e-03  4.24504289e+00  5.00000000e+00  7.02803114e-01 
 3.32800000e-03  3.32800000e-03  4.32593215e+00  5.00000000e+00  7.02803114e-01 
 3.42800000e-03  3.42800000e-03  4.40255224e+00  5.00000000e+00  7.02803114e-01 
 3.52800000e-03  3.52800000e-03  4.47482755e+00  5.00000000e+00  7.02803114e-01 
 3.62800000e-03  3.62800000e-03  4.54268674e+00  5.00000000e+00  7.02803114e-01 
 3.72800000e-03  3.72800000e-03  4.60606285e+00  5.00000000e+00  7.02803114e-01 
 3.82800000e-03  3.82800000e-03  4.66489333e+00  5.00000000e+00  7.02803114e-01 
 3.92800000e-03  3.92800000e-03  4.71912012e+00  5.00000000e+00  7.02803114e-01 
 4.02800000e-03  4.02800000e-03  4.76868971e+00  5.00000000e+00  7.02803114e-01 
 4.12800000e-03  4.12800000e-03  4.81355318e+00  5.00000000e+00  7.02803114e-01 
 4.22800000e-03  4.22800000e-03  4.85366625e+00  5.00000000e+00  7.02803114e-01 
 4.32800000e-03  4.32800000e-03  4.88898934e+00  5.00000000e+00  7.02803114e-01 
 4.42800000e-03  4.42800000e-03  4.91948759e+00  5.00000000e+00  7.02803114e-01 
 4.52800000e-03  4.52800000e-03  4.94513090e+00  5.00000000e+00  7.02803114e-01 
 4.62800000e-03  4.62800000e-03  4.96589396e+00  5.00000000e+00  7.02803114e-01 
 4.72800000e-03  4.72800000e-03  4.98175628e+00  5.00000000e+00  7.02803114e-01 
 4.82800000e-03  4.82800000e-03  4.99270222e+00  5.00000000e+00  7.02803114e-01 
 4.92800000e-03  4.92800000e-03  4.99872095e+00  5.00000000e+00  7.02803114e-01 
 5.02800000e-03  5.02800000e-03  4.99980656e+00  5.00000000e+00  7.02803114e-01 
 5.12800000e-03  5.12800000e-03  4.99595795e+00  5.00000000e+00  7.02803114e-01 
 5.22800000e-03  5.22800000e-03  4.98717895e+00  5.00000000e+00  7.02803114e-01 
 5.32800000e-03  5.32800000e-03  4.97347819e+00  5.00000000e+00  7.02803114e-01 
