 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)        
 1.49280000e-02  1.49280000e-02  5.00000000e+00  2.26117525e-03  1.50644968e+00  8.65814939e-01  3.25496467e+00  1.64480177e-01 
 1.50280000e-02  1.50280000e-02  5.00000000e+00 -8.79600567e-04  1.50587964e+00  8.65117508e-01  3.24721503e+00  1.56244596e-01 
 1.51280000e-02  1.51280000e-02  5.00000000e+00 -4.01690501e-03  1.50536605e+00  8.64466393e-01  3.23880669e+00  1.47376225e-01 
 1.52280000e-02  1.52280000e-02  5.00000000e+00 -7.13835656e-03  1.50491089e+00  8.63864246e-01  3.22977157e+00  1.37908851e-01 
 1.53280000e-02  1.53280000e-02  5.00000000e+00 -1.02316363e-02  1.50451591e+00  8.63313531e-01  3.22014347e+00  1.27878048e-01 
 1.54280000e-02  1.54280000e-02  5.00000000e+00 -1.32845364e-02  1.50418265e+00  8.62816517e-01  3.20995980e+00  1.17322855e-01 
 1.55280000e-02  1.55280000e-02  5.00000000e+00 -1.62850085e-02  1.50391238e+00  8.62375263e-01  3.19925958e+00  1.06283841e-01 
 1.56280000e-02  1.56280000e-02  5.00000000e+00 -1.92212112e-02  1.50370614e+00  8.61991610e-01  3.18808517e+00  9.48047507e-02 
 1.57280000e-02  1.57280000e-02  5.00000000e+00 -2.20815565e-02  1.50356473e+00  8.61667169e-01  3.17648025e+00  8.29305328e-02 
 1.58280000e-02  1.58280000e-02  5.00000000e+00 -2.48547560e-02  1.50348867e+00  8.61403320e-01  3.16449146e+00  7.07089575e-02 
 1.59280000e-02  1.59280000e-02  5.00000000e+00 -2.75298651e-02  1.50347826e+00  8.61201194e-01  3.15216641e+00  5.81886070e-02 
 1.60280000e-02  1.60280000e-02  5.00000000e+00 -3.00963264e-02  1.50353353e+00  8.61061679e-01  3.13955526e+00  4.54204715e-02 
 1.61280000e-02  1.61280000e-02  5.00000000e+00 -3.25440113e-02  1.50365419e+00  8.60985494e-01  3.12667235e+00  3.24196207e-02 
 1.62280000e-02  1.62280000e-02  5.00000000e+00 -3.48632598e-02  1.50383981e+00  8.60972978e-01  3.11365672e+00  1.93255973e-02 
 1.63280000e-02  1.63280000e-02  5.00000000e+00 -3.70449189e-02  1.50408973e+00  8.61024138e-01  3.10050562e+00  6.13591535e-03 
 1.64280000e-02  1.64280000e-02  5.00000000e+00 -3.90803787e-02  1.50440294e+00  8.61138846e-01  3.08727599e+00 -7.09226313e-03 
 1.65280000e-02  1.65280000e-02  5.00000000e+00 -4.09616061e-02  1.50477821e+00  8.61316706e-01  3.07402335e+00 -2.03033954e-02 
 1.66280000e-02  1.66280000e-02  5.00000000e+00 -4.26811768e-02  1.50521409e+00  8.61557052e-01  3.06080348e+00 -3.34418388e-02 
 1.67280000e-02  1.67280000e-02  5.00000000e+00 -4.42323043e-02  1.50570892e+00  8.61858873e-01  3.04770691e+00 -4.64174059e-02 
 1.68280000e-02  1.68280000e-02  5.00000000e+00 -4.56088672e-02  1.50626074e+00  8.62221024e-01  3.03470098e+00 -5.92632130e-02 
 1.69280000e-02  1.69280000e-02  5.00000000e+00 -4.68054326e-02  1.50686735e+00  8.62642182e-01  3.02189747e+00 -7.18680447e-02 
 1.70280000e-02  1.70280000e-02  5.00000000e+00 -4.78172785e-02  1.50752639e+00  8.63120644e-01  3.00934666e+00 -8.41824102e-02 
 1.71280000e-02  1.71280000e-02  5.00000000e+00 -4.86404113e-02  1.50823532e+00  8.63654479e-01  2.99709817e+00 -9.61576548e-02 
 1.72280000e-02  1.72280000e-02  5.00000000e+00 -4.92715827e-02  1.50899137e+00  8.64241538e-01  2.98520202e+00 -1.07744868e-01 
 1.73280000e-02  1.73280000e-02  5.00000000e+00 -4.97083017e-02  1.50979161e+00  8.64879451e-01  2.97370616e+00 -1.18897325e-01 
 1.74280000e-02  1.74280000e-02  5.00000000e+00 -4.99488447e-02  1.51063291e+00  8.65565645e-01  2.96265797e+00 -1.29569050e-01 
 1.75280000e-02  1.75280000e-02  5.00000000e+00 -4.99922624e-02  1.51151198e+00  8.66297346e-01  2.95210204e+00 -1.39716976e-01 
