 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)         v(N007)        
 8.90651230e-02  8.90651230e-02  5.00000000e+00  4.27683360e+00  4.27388136e+00 -3.47990757e+00  5.28104465e-01  9.38807183e-01  7.11841907e-02 
 8.95371953e-02  8.95371953e-02  5.00000000e+00  4.27772229e+00  4.27388505e+00 -3.44067872e+00  6.57183663e-01  9.30816767e-01  7.17876060e-02 
 9.04813398e-02  9.04813398e-02  5.00000000e+00  4.27952610e+00  4.27388437e+00 -3.36406807e+00  9.09447826e-01  9.23027643e-01  7.16762559e-02 
 9.14813398e-02  9.14813398e-02  5.00000000e+00  4.28143981e+00  4.27388959e+00 -3.28271711e+00  1.15273644e+00  9.10257096e-01  7.25301898e-02 
 9.24813398e-02  9.24813398e-02  5.00000000e+00  4.28339873e+00  4.27388962e+00 -3.20299541e+00  1.38331228e+00  9.03291971e-01  7.25337386e-02 
 9.34813398e-02  9.34813398e-02  5.00000000e+00  4.28531786e+00  4.27389532e+00 -3.12311708e+00  1.59228798e+00  8.91892723e-01  7.34656895e-02 
 9.44813398e-02  9.44813398e-02  5.00000000e+00  4.28727745e+00  4.27389572e+00 -3.04486987e+00  1.79105746e+00  8.86200037e-01  7.35311422e-02 
 9.54813398e-02  9.54813398e-02  5.00000000e+00  4.28919009e+00  4.27390181e+00 -2.96645091e+00  1.97055830e+00  8.75990414e-01  7.45259175e-02 
 9.64813398e-02  9.64813398e-02  5.00000000e+00  4.29114961e+00  4.27390253e+00 -2.88966009e+00  2.14200271e+00  8.71399417e-01  7.46430900e-02 
 9.74813398e-02  9.74813398e-02  5.00000000e+00  4.29305477e+00  4.27390894e+00 -2.81268246e+00  2.29618149e+00  8.62220432e-01  7.56906301e-02 
 9.84813398e-02  9.84813398e-02  5.00000000e+00  4.29501429e+00  4.27390991e+00 -2.73733014e+00  2.44414961e+00  8.58583434e-01  7.58494653e-02 
 9.94813398e-02  9.94813398e-02  5.00000000e+00  4.29691092e+00  4.27391659e+00 -2.66177640e+00  2.57657298e+00  8.50297482e-01  7.69394481e-02 
 1.00481340e-01  1.00481340e-01  5.00000000e+00  4.29887055e+00  4.27391775e+00 -2.58784521e+00  2.70437045e+00  8.47486677e-01  7.71297154e-02 
 1.01481340e-01  1.01481340e-01  5.00000000e+00  4.30075743e+00  4.27392462e+00 -2.51369837e+00  2.81810166e+00  8.39974556e-01  7.82516901e-02 
 1.02481340e-01  1.02481340e-01  5.00000000e+00  4.30271730e+00  4.27392592e+00 -2.44117129e+00  2.92856766e+00  8.37879273e-01  7.84631542e-02 
 1.03481340e-01  1.03481340e-01  5.00000000e+00  4.30459305e+00  4.27393293e+00 -2.36841463e+00  3.02623766e+00  8.31037650e-01  7.96067333e-02 
 1.04481340e-01  1.04481340e-01  5.00000000e+00  4.30655328e+00  4.27393429e+00 -2.29727476e+00  3.12181079e+00  8.29562001e-01  7.98293467e-02 
 1.05481340e-01  1.05481340e-01  5.00000000e+00  4.30841633e+00  4.27394137e+00 -2.22589162e+00  3.20567925e+00  8.23301252e-01  8.09844145e-02 
 1.06481340e-01  1.06481340e-01  5.00000000e+00  4.31037709e+00  4.27394275e+00 -2.15612200e+00  3.28845408e+00  8.22362126e-01  8.12085198e-02 
 1.07481340e-01  1.07481340e-01  5.00000000e+00  4.31222564e+00  4.27394984e+00 -2.08609555e+00  3.36046187e+00  8.16604482e-01  8.23654460e-02 
 1.08481340e-01  1.08481340e-01  5.00000000e+00  4.31418711e+00  4.27395117e+00 -2.01767896e+00  3.43223755e+00  8.16129830e-01  8.25819769e-02 
 1.09481340e-01  1.09481340e-01  5.00000000e+00  4.31601912e+00  4.27395822e+00 -1.94899202e+00  3.49405172e+00  8.10807797e-01  8.37318215e-02 
 1.10481340e-01  1.10481340e-01  5.00000000e+00  4.31798150e+00  4.27395945e+00 -1.88191079e+00  3.55637369e+00  8.10735155e-01  8.39324894e-02 
 1.11481340e-01  1.11481340e-01  5.00000000e+00  4.31979468e+00  4.27396642e+00 -1.81454565e+00  3.60942618e+00  8.05790150e-01  8.50671874e-02 
 1.12481340e-01  1.12481340e-01  5.00000000e+00  4.32175819e+00  4.27396751e+00 -1.74878151e+00  3.66362199e+00  8.06065369e-01  8.52446424e-02 
 1.13481340e-01  1.13481340e-01  5.00000000e+00  4.32354996e+00  4.27397433e+00 -1.68271977e+00  3.70914278e+00  8.01446547e-01  8.63571569e-02 
 1.14481340e-01  1.14481340e-01  5.00000000e+00  4.32551487e+00  4.27397524e+00 -1.61825376e+00  3.75635287e+00  8.02022698e-01  8.65051143e-02 
 1.15481340e-01  1.15481340e-01  5.00000000e+00  4.32728232e+00  4.27398190e+00 -1.55347625e+00  3.79539852e+00  7.97685934e-01  8.75895479e-02 
 1.16481340e-01  1.16481340e-01  5.00000000e+00  4.32924894e+00  4.27398260e+00 -1.49028863e+00  3.83660257e+00  7.98522359e-01  8.77028709e-02 
 1.17481340e-01  1.17481340e-01  5.00000000e+00  4.33098886e+00  4.27398905e+00 -1.42677535e+00  3.87008068e+00  7.94429370e-01  8.87545316e-02 
 1.18481340e-01  1.18481340e-01  5.00000000e+00  4.33295752e+00  4.27398951e+00 -1.36484559e+00  3.90612032e+00  7.95490857e-01  8.88292671e-02 
 1.19481340e-01  1.19481340e-01  5.00000000e+00  4.33466635e+00  4.27399575e+00 -1.30257572e+00  3.93481051e+00  7.91608437e-01  8.98446832e-02 
 1.20481340e-01  1.20481340e-01  5.00000000e+00  4.33663743e+00  4.27399596e+00 -1.24188250e+00  3.96640876e+00  7.92864507e-01  8.98780495e-02 
 1.21481340e-01  1.21481340e-01  5.00000000e+00  4.33831128e+00  4.27400196e+00 -1.18083446e+00  3.99098074e+00  7.89163859e-01  9.08549371e-02 
 1.22481340e-01  1.22481340e-01  5.00000000e+00  4.34028520e+00  4.27400190e+00 -1.12135579e+00  4.01875873e+00  7.90588144e-01  9.08452673e-02 
 1.23481340e-01  1.23481340e-01  5.00000000e+00  4.34191985e+00  4.27400766e+00 -1.06150727e+00  4.03978773e+00  7.87044304e-01  9.17824540e-02 
 1.24481340e-01  1.24481340e-01  5.00000000e+00  4.34389710e+00  4.27400733e+00 -1.00322056e+00  4.06427903e+00  7.88614004e-01  9.17291010e-02 
 1.25481340e-01  1.25481340e-01  5.00000000e+00  4.34548799e+00  4.27401285e+00 -9.44548736e-01  4.08225913e+00  7.85205336e-01  9.26264148e-02 
 1.26481340e-01  1.26481340e-01  5.00000000e+00  4.34746910e+00  4.27401225e+00 -8.87430927e-01  4.10392207e+00  7.86900749e-01  9.25296272e-02 
 1.27481340e-01  1.27481340e-01  5.00000000e+00  4.34901141e+00  4.27401753e+00 -8.29912533e-01  4.11927762e+00  7.83608506e-01  9.33877601e-02 
 1.28481340e-01  1.28481340e-01  5.00000000e+00  4.35099697e+00  4.27401667e+00 -7.73940284e-01  4.13850588e+00  7.85412617e-01  9.32485401e-02 
 1.29481340e-01  1.29481340e-01  5.00000000e+00  4.35248561e+00  4.27402172e+00 -7.17551791e-01  4.15160127e+00  7.82220561e-01  9.40688967e-02 
 1.30481340e-01  1.30481340e-01  5.00000000e+00  4.35447626e+00  4.27402061e+00 -6.62701604e-01  4.16873296e+00  7.84118687e-01  9.38888497e-02 
 1.31481340e-01  1.31481340e-01  5.00000000e+00  4.35590599e+00  4.27402543e+00 -6.07419384e-01  4.17988109e+00  7.81012754e-01  9.46733930e-02 
 1.32481340e-01  1.32481340e-01  5.00000000e+00  4.35790244e+00  4.27402409e+00 -5.53667763e-01  4.19520654e+00  7.82992230e-01  9.44545786e-02 
 1.33481340e-01  1.33481340e-01  5.00000000e+00  4.35926789e+00  4.27402871e+00 -4.99468236e-01  4.20467605e+00  7.79960247e-01  9.52056792e-02 
 1.34481340e-01  1.34481340e-01  5.00000000e+00  4.36127088e+00  4.27402714e+00 -4.46791823e-01  4.21844456e+00  7.82010157e-01  9.49504726e-02 
 1.35481340e-01  1.35481340e-01  5.00000000e+00  4.36256669e+00  4.27403157e+00 -3.93651593e-01  4.22646603e+00  7.79041590e-01  9.56707701e-02 
 1.36481340e-01  1.36481340e-01  5.00000000e+00  4.36457703e+00  4.27402979e+00 -3.42027290e-01  4.23889163e+00  7.81152532e-01  9.53817376e-02 
 1.37481340e-01  1.37481340e-01  5.00000000e+00  4.36579792e+00  4.27403405e+00 -2.89923262e-01  4.24566297e+00  7.78238271e-01  9.60740187e-02 
 1.38481340e-01  1.38481340e-01  5.00000000e+00  4.36781643e+00  4.27403208e+00 -2.39328332e-01  4.25692937e+00  7.80402149e-01  9.57538118e-02 
 1.39481340e-01  1.39481340e-01  5.00000000e+00  4.36895734e+00  4.27403619e+00 -1.88237809e-01  4.26262041e+00  7.77534320e-01  9.64209072e-02 
 1.40481340e-01  1.40481340e-01  5.00000000e+00  4.37098487e+00  4.27403404e+00 -1.38649950e-01  4.27288528e+00  7.79744170e-01  9.60721770e-02 
 1.41481340e-01  1.41481340e-01  5.00000000e+00  4.37204107e+00  4.27403801e+00 -8.85507079e-02  4.27764176e+00  7.76915975e-01  9.67168777e-02 
 1.42481340e-01  1.42481340e-01  5.00000000e+00  4.37407845e+00  4.27403570e+00 -3.99481157e-02  4.28704042e+00  7.79165807e-01  9.63422083e-02 
 1.43481340e-01  1.43481340e-01  5.00000000e+00  4.37504564e+00  4.27403955e+00  9.18154409e-03  4.29098738e+00  7.76371380e-01  9.69672012e-02 
 1.44481340e-01  1.44481340e-01  5.00000000e+00  4.37709371e+00  4.27403710e+00  5.68201409e-02  4.29963595e+00  7.78656044e-01  9.65690612e-02 
 1.45481340e-01  1.45481340e-01  5.00000000e+00  4.37796810e+00  4.27404084e+00  1.05001352e-01  4.30288070e+00  7.75890335e-01  9.71768824e-02 
 1.46481340e-01  1.46481340e-01  5.00000000e+00  4.38002765e+00  4.27403826e+00  1.51696669e-01  4.31087883e+00  7.78205402e-01  9.67575922e-02 
 1.47481340e-01  1.47481340e-01  5.00000000e+00  4.38080611e+00  4.27404191e+00  1.98949982e-01  4.31351344e+00  7.75464069e-01  9.73505956e-02 
 1.48481340e-01  1.48481340e-01  5.00000000e+00  4.38287787e+00  4.27403921e+00  2.44722171e-01  4.32094667e+00  7.77805731e-01  9.69123081e-02 
 1.49481340e-01  1.49481340e-01  5.00000000e+00  4.38355790e+00  4.27404278e+00  2.91067544e-01  4.32305021e+00  7.75085042e-01  9.74926487e-02 
 1.50481340e-01  1.50481340e-01  5.00000000e+00  4.38564251e+00  4.27403998e+00  3.35936205e-01  4.32999192e+00  7.77450012e-01  9.70373506e-02 
 1.51481340e-01  1.51481340e-01  5.00000000e+00  4.38622232e+00  4.27404348e+00  3.81393061e-01  4.33163212e+00  7.74746701e-01  9.76070321e-02 
 1.52481340e-01  1.52481340e-01  5.00000000e+00  4.38832003e+00  4.27404059e+00  4.25377563e-01  4.33814444e+00  7.77131725e-01  9.71368797e-02 
 1.53481340e-01  1.53481340e-01  5.00000000e+00  4.38879683e+00  4.27404405e+00  4.69966451e-01  4.33937459e+00  7.74440812e-01  9.76994998e-02 
 1.54481340e-01  1.54481340e-01  5.00000000e+00  4.39089806e+00  4.27404115e+00  5.13095672e-01  4.34548298e+00  7.76830512e-01  9.72269451e-02 
 1.55481340e-01  1.55481340e-01  5.00000000e+00  4.39114669e+00  4.27404547e+00  5.56977041e-01  4.34600899e+00  7.73978332e-01  9.79296555e-02 
 1.56481340e-01  1.56481340e-01  5.00000000e+00  4.39272261e+00  4.27404596e+00  5.99807566e-01  4.35025452e+00  7.75729884e-01  9.80091002e-02 
 1.57481340e-01  1.57481340e-01  5.00000000e+00  4.38864817e+00  4.27408524e+00  6.48447112e-01  4.33893263e+00  7.67424441e-01  1.04385373e-01 
 1.57606340e-01  1.57606340e-01  5.00000000e+00  4.38413102e+00  4.27423026e+00  6.77101850e-01  4.32492856e+00  7.56865335e-01  1.27843191e-01 
 1.57609191e-01  1.57609191e-01  5.00000000e+00  4.38732849e+00  4.27410207e+00  6.56492937e-01  4.33501139e+00  7.66978632e-01  1.07114848e-01 
 1.57614892e-01  1.57614892e-01  5.00000000e+00  4.38756279e+00  4.27408705e+00  6.54296383e-01  4.33571653e+00  7.67741435e-01  1.04679367e-01 
 1.57618509e-01  1.57618509e-01  5.00000000e+00  4.38730439e+00  4.27409969e+00  6.56497082e-01  4.33493793e+00  7.66999409e-01  1.06728512e-01 
 1.57622807e-01  1.57622807e-01  5.00000000e+00  4.38743742e+00  4.27409090e+00  6.55252692e-01  4.33533989e+00  7.67445840e-01  1.05304035e-01 
 1.57628222e-01  1.57628222e-01  5.00000000e+00  4.38723736e+00  4.27409931e+00  6.56842910e-01  4.33473462e+00  7.66897107e-01  1.06667416e-01 
 1.57633607e-01  1.57633607e-01  5.00000000e+00  4.38728331e+00  4.27409474e+00  6.56327688e-01  4.33487382e+00  7.67094110e-01  1.05926602e-01 
 1.57641252e-01  1.57641252e-01  5.00000000e+00  4.38711430e+00  4.27410057e+00  6.57592582e-01  4.33436226e+00  7.66666100e-01  1.06871314e-01 
 1.57650564e-01  1.57650564e-01  5.00000000e+00  4.38706998e+00  4.27409892e+00  6.57715597e-01  4.33422644e+00  7.66635633e-01  1.06604382e-01 
 1.57663341e-01  1.57663341e-01  5.00000000e+00  4.38682479e+00  4.27410592e+00  6.59384171e-01  4.33347785e+00  7.66038321e-01  1.07738131e-01 
 1.57681389e-01  1.57681389e-01  5.00000000e+00  4.38664645e+00  4.27410705e+00  6.60323440e-01  4.33293167e+00  7.65719697e-01  1.07922214e-01 
 1.57704786e-01  1.57704786e-01  5.00000000e+00  4.38612268e+00  4.27412094e+00  6.63551927e-01  4.33130806e+00  7.64422765e-01  1.10172379e-01 
 1.57708738e-01  1.57708738e-01  5.00000000e+00  4.38608743e+00  4.27412074e+00  6.63685075e-01  4.33119778e+00  7.64372283e-01  1.10140383e-01 
 1.57716642e-01  1.57716642e-01  5.00000000e+00  4.38592075e+00  4.27412454e+00  6.64630840e-01  4.33067738e+00  7.63974124e-01  1.10755912e-01 
 1.57718618e-01  1.57718618e-01  5.00000000e+00  4.38585972e+00  4.27412622e+00  6.64985676e-01  4.33048521e+00  7.63813695e-01  1.11028213e-01 
 1.57722570e-01  1.57722570e-01  5.00000000e+00  4.38573399e+00  4.27412974e+00  6.65720058e-01  4.33008977e+00  7.63482853e-01  1.11597548e-01 
 1.57730473e-01  1.57730473e-01  5.00000000e+00  4.38531126e+00  4.27414308e+00  6.68210249e-01  4.32874953e+00  7.62281889e-01  1.13757837e-01 
 1.57730720e-01  1.57730720e-01  5.00000000e+00  4.38529374e+00  4.27414367e+00  6.68315681e-01  4.32869398e+00  7.62230960e-01  1.13852964e-01 
 1.57731214e-01  1.57731214e-01  5.00000000e+00  4.38525080e+00  4.27414508e+00  6.68564475e-01  4.32855673e+00  7.62103005e-01  1.14081150e-01 
 1.57732202e-01  1.57732202e-01  5.00000000e+00  4.38513455e+00  4.27414909e+00  6.69254104e-01  4.32818558e+00  7.61750845e-01  1.14729570e-01 
 1.57732245e-01  1.57732245e-01  5.00000000e+00  4.38512688e+00  4.27414932e+00  6.69293572e-01  4.32816054e+00  7.61726636e-01  1.14767251e-01 
 1.57732331e-01  1.57732331e-01  5.00000000e+00  4.38511273e+00  4.27414981e+00  6.69376519e-01  4.32811514e+00  7.61682923e-01  1.14846621e-01 
 1.57732503e-01  1.57732503e-01  5.00000000e+00  4.38508190e+00  4.27415089e+00  6.69558317e-01  4.32801636e+00  7.61587525e-01  1.15021266e-01 
 1.57732846e-01  1.57732846e-01  5.00000000e+00  4.38500881e+00  4.27415346e+00  6.69988831e-01  4.32778197e+00  7.61359988e-01  1.15437476e-01 
 1.57733532e-01  1.57733532e-01  5.00000000e+00  4.38471892e+00  4.27416361e+00  6.71659315e-01  4.32684704e+00  7.60439421e-01  1.17079363e-01 
 1.57733565e-01  1.57733565e-01  5.00000000e+00  4.38471100e+00  4.27416401e+00  6.71724359e-01  4.32682422e+00  7.60417323e-01  1.17143038e-01 
 1.57733630e-01  1.57733630e-01  5.00000000e+00  4.38467267e+00  4.27416519e+00  6.71918214e-01  4.32669711e+00  7.60291648e-01  1.17334154e-01 
 1.57733762e-01  1.57733762e-01  5.00000000e+00  4.38456623e+00  4.27416886e+00  6.72516712e-01  4.32635202e+00  7.59949482e-01  1.17927176e-01 
 1.57734025e-01  1.57734025e-01  5.00000000e+00  4.38415276e+00  4.27418255e+00  6.74740545e-01  4.32500023e+00  7.58603921e-01  1.20140063e-01 
 1.57734090e-01  1.57734090e-01  5.00000000e+00  4.38394308e+00  4.27418923e+00  6.75823356e-01  4.32430952e+00  7.57914917e-01  1.21220141e-01 
 1.57734222e-01  1.57734222e-01  5.00000000e+00  4.38313920e+00  4.27421319e+00  6.79698772e-01  4.32162410e+00  7.55233221e-01  1.25090095e-01 
 1.57734255e-01  1.57734255e-01  5.00000000e+00  4.38266389e+00  4.27422628e+00  6.81811732e-01  4.32000905e+00  7.53619266e-01  1.27201693e-01 
 1.57734263e-01  1.57734263e-01  5.00000000e+00  4.38251927e+00  4.27423007e+00  6.82424392e-01  4.31951070e+00  7.53121200e-01  1.27814011e-01 
 1.57734279e-01  1.57734279e-01  5.00000000e+00  4.38219648e+00  4.27423855e+00  6.83792703e-01  4.31840108e+00  7.52012163e-01  1.29181642e-01 
 1.57734312e-01  1.57734312e-01  5.00000000e+00  4.38101062e+00  4.27426682e+00  6.88349663e-01  4.31421969e+00  7.47832083e-01  1.33737245e-01 
 1.57734343e-01  1.57734343e-01  5.00000000e+00  4.27436002e+00  4.27557991e+00  8.94617228e-01  1.48723462e-01 -3.41766029e+00  3.40007459e-01 
 1.57734365e-01  1.57734365e-01  5.00000000e+00  4.27409844e+00  4.27614903e+00  9.80829773e-01  1.06526279e-01 -3.45985568e+00  4.26226643e-01 
 1.57734385e-01  1.57734385e-01  5.00000000e+00  4.27411270e+00  4.27559442e+00  8.96826835e-01  1.08837562e-01 -3.45754278e+00  3.42229844e-01 
 1.57734409e-01  1.57734409e-01  5.00000000e+00  4.27398670e+00  4.27615314e+00  9.81433255e-01  8.83714155e-02 -3.47800694e+00  4.26843621e-01 
 1.57734457e-01  1.57734457e-01  5.00000000e+00  4.27401067e+00  4.27560732e+00  8.98778505e-01  9.22718294e-02 -3.47410260e+00  3.44203610e-01 
 1.57734530e-01  1.57734530e-01  5.00000000e+00  4.27389442e+00  4.27616472e+00  9.83129924e-01  7.33197024e-02 -3.49304868e+00  4.28577550e-01 
 1.57734677e-01  1.57734677e-01  5.00000000e+00  4.27393701e+00  4.27562185e+00  9.00932582e-01  8.02719071e-02 -3.48608442e+00  3.46425269e-01 
 1.57734891e-01  1.57734891e-01  5.00000000e+00  4.27384821e+00  4.27617551e+00  9.84634807e-01  6.57619725e-02 -3.50057683e+00  4.30192797e-01 
 1.57735157e-01  1.57735157e-01  5.00000000e+00  4.27391947e+00  4.27562172e+00  9.01654369e-01  7.74262695e-02 -3.48889068e+00  3.47293900e-01 
 1.57735509e-01  1.57735509e-01  5.00000000e+00  4.27384422e+00  4.27617166e+00  9.84750397e-01  6.51259071e-02 -3.50116205e+00  4.30497954e-01 
 1.57736080e-01  1.57736080e-01  5.00000000e+00  4.27391889e+00  4.27562396e+00  9.01694261e-01  7.73321584e-02 -3.48890896e+00  3.47616511e-01 
 1.57737220e-01  1.57737220e-01  5.00000000e+00  4.27384432e+00  4.27617486e+00  9.84708373e-01  6.51424260e-02 -3.50100496e+00  4.30979959e-01 
 1.57739502e-01  1.57739502e-01  5.00000000e+00  4.27391886e+00  4.27563068e+00  9.01662962e-01  7.73284117e-02 -3.48863157e+00  3.48633156e-01 
 1.57744064e-01  1.57744064e-01  5.00000000e+00  4.27384435e+00  4.27618813e+00  9.84620341e-01  6.51467775e-02 -3.50043837e+00  4.32987367e-01 
 1.57753189e-01  1.57753189e-01  5.00000000e+00  4.27391888e+00  4.27565731e+00  9.01499490e-01  7.73317248e-02 -3.48750384e+00  3.52658769e-01 
 1.57771439e-01  1.57771439e-01  5.00000000e+00  4.27384441e+00  4.27624133e+00  9.84287408e-01  6.51560741e-02 -3.49818049e+00  4.41025423e-01 
 1.57807940e-01  1.57807940e-01  5.00000000e+00  4.27391899e+00  4.27576367e+00  9.00837843e-01  7.73490619e-02 -3.48299033e+00  3.68710427e-01 
 1.57880940e-01  1.57880940e-01  5.00000000e+00  4.27384462e+00  4.27645386e+00  9.82966932e-01  6.51915170e-02 -3.48915667e+00  4.73017218e-01 
 1.58026942e-01  1.58026942e-01  5.00000000e+00  4.27391942e+00  4.27618796e+00  8.98215121e-01  7.74201307e-02 -3.46495844e+00  4.32257721e-01 
 1.58318944e-01  1.58318944e-01  5.00000000e+00  4.27384551e+00  4.27729961e+00  9.77789916e-01  6.53356208e-02 -3.45315449e+00  5.98384466e-01 
 1.58902949e-01  1.58902949e-01  5.00000000e+00  4.27392123e+00  4.27786715e+00  8.88130650e-01  7.77159416e-02 -3.39319995e+00  6.76253325e-01 
 1.59902949e-01  1.59902949e-01  5.00000000e+00  4.27384893e+00  4.28031605e+00  9.60375353e-01  6.58955345e-02 -3.32418193e+00  1.01890862e+00 
 1.60902949e-01  1.60902949e-01  5.00000000e+00  4.27392659e+00  4.28171118e+00  8.67360188e-01  7.85723055e-02 -3.23144893e+00  1.17673596e+00 
 1.61902949e-01  1.61902949e-01  5.00000000e+00  4.27385419e+00  4.28424207e+00  9.41002358e-01  6.67567108e-02 -3.16398293e+00  1.48308619e+00 
 1.62902949e-01  1.62902949e-01  5.00000000e+00  4.27393213e+00  4.28550423e+00  8.49376263e-01  7.94960681e-02 -3.07272950e+00  1.60735093e+00 
 1.63902949e-01  1.63902949e-01  5.00000000e+00  4.27386023e+00  4.28816450e+00  9.24224538e-01  6.77451201e-02 -3.00672678e+00  1.88250695e+00 
 1.64902949e-01  1.64902949e-01  5.00000000e+00  4.27393887e+00  4.28931902e+00  8.33805142e-01  8.05955500e-02 -2.91687635e+00  1.97794385e+00 
 1.65902949e-01  1.65902949e-01  5.00000000e+00  4.27386698e+00  4.29209087e+00  9.09694039e-01  6.88490064e-02 -2.85236927e+00  2.22629798e+00 
 1.66902949e-01  1.66902949e-01  5.00000000e+00  4.27394623e+00  4.29311711e+00  8.20323861e-01  8.17965808e-02 -2.76390780e+00  2.29697262e+00 
 1.67902949e-01  1.67902949e-01  5.00000000e+00  4.27387429e+00  4.29601772e+00  8.97110591e-01  7.00451183e-02 -2.70087789e+00  2.52229622e+00 
 1.68902949e-01  1.68902949e-01  5.00000000e+00  4.27395409e+00  4.29689585e+00  8.08652469e-01  8.30783655e-02 -2.61378921e+00  2.57169933e+00 
 1.69902949e-01  1.69902949e-01  5.00000000e+00  4.27388205e+00  4.29994504e+00  8.86214172e-01  7.13129536e-02 -2.55221801e+00  2.77723224e+00 
 1.70902949e-01  1.70902949e-01  5.00000000e+00  4.27396232e+00  4.30065240e+00  7.98548546e-01  8.44201086e-02 -2.46648658e+00  2.80836110e+00 
 1.71902949e-01  1.71902949e-01  5.00000000e+00  4.27389012e+00  4.30387280e+00  8.76779553e-01  7.26318997e-02 -2.40635581e+00  2.99688672e+00 
 1.72902949e-01  1.72902949e-01  5.00000000e+00  4.27397080e+00  4.30438346e+00  7.89802033e-01  8.58011711e-02 -2.32196643e+00  3.01231483e+00 
 1.73902949e-01  1.73902949e-01  5.00000000e+00  4.27389838e+00  4.30780084e+00  8.68611523e-01  7.39816076e-02 -2.26325782e+00  3.18622458e+00 
 1.74902949e-01  1.74902949e-01  5.00000000e+00  4.27397939e+00  4.30808525e+00  7.82230815e-01  8.72014795e-02 -2.18019535e+00  3.18816146e+00 
 1.75902949e-01  1.75902949e-01  5.00000000e+00  4.27390671e+00  4.31172885e+00  8.61540805e-01  7.53424046e-02 -2.12289055e+00  3.34951015e+00 
 1.76902949e-01  1.76902949e-01  5.00000000e+00  4.27398799e+00  4.31175349e+00  7.75676950e-01  8.86019426e-02 -2.04113959e+00  3.33985274e+00 
 1.77902949e-01  1.77902949e-01  5.00000000e+00  4.27391499e+00  4.31565627e+00  8.55420566e-01  7.66957088e-02 -1.98522009e+00  3.49040608e+00 
 1.78902949e-01  1.78902949e-01  5.00000000e+00  4.27399649e+00  4.31538325e+00  7.70003431e-01  8.99848547e-02 -1.90476470e+00  3.47078290e+00 
 1.79902949e-01  1.79902949e-01  5.00000000e+00  4.27392313e+00  4.31958225e+00  8.50123421e-01  7.80244208e-02 -1.85021169e+00  3.61205829e+00 
