 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)         v(N007)         v(N008)         v(N009)        
 1.22876847e-03  1.22876847e-03  1.80000000e+01  9.01982203e+00  9.01980098e+00  1.09547703e+01  1.98223037e-02  1.08668843e-01  9.02348597e+00  1.91568140e+00  1.85160225e-04 
 1.23876847e-03  1.23876847e-03  1.80000000e+01  9.01994992e+00  9.01992866e+00  1.09741034e+01  1.99502197e-02  1.08794834e-01  9.02244226e+00  1.93020560e+00  1.06889107e-04 
 1.24876847e-03  1.24876847e-03  1.80000000e+01  9.01999909e+00  9.01997770e+00  1.09856138e+01  1.99994012e-02  1.08842821e-01  9.02130999e+00  1.93688147e+00  2.82021596e-05 
 1.25876847e-03  1.25876847e-03  1.80000000e+01  9.01996932e+00  9.01994789e+00  1.09892562e+01  1.99696543e-02  1.08812613e-01  9.02009363e+00  1.93568329e+00 -5.05899550e-05 
 1.26876847e-03  1.26876847e-03  1.80000000e+01  9.01986074e+00  9.01983936e+00  1.09850162e+01  1.98610962e-02  1.08704330e-01  9.01879797e+00  1.92661637e+00 -1.29176704e-04 
 1.27876847e-03  1.27876847e-03  1.80000000e+01  9.01967378e+00  9.01965254e+00  1.09729107e+01  1.96741555e-02  1.08518400e-01  9.01742813e+00  1.90971708e+00 -2.07247825e-04 
 1.28876847e-03  1.28876847e-03  1.80000000e+01  9.01940917e+00  9.01938816e+00  1.09529873e+01  1.94095699e-02  1.08255555e-01  9.01598950e+00  1.88505266e+00 -2.84495622e-04 
 1.29876847e-03  1.29876847e-03  1.80000000e+01  9.01906797e+00  9.01904727e+00  1.09253246e+01  1.90683835e-02  1.07916833e-01  9.01448777e+00  1.85272100e+00 -3.60615155e-04 
 1.30876847e-03  1.30876847e-03  1.80000000e+01  9.01865151e+00  9.01863121e+00  1.08900318e+01  1.86519430e-02  1.07503571e-01  9.01292886e+00  1.81285023e+00 -4.35306354e-04 
 1.31876847e-03  1.31876847e-03  1.80000000e+01  9.01816144e+00  9.01814162e+00  1.08472481e+01  1.81618918e-02  1.07017397e-01  9.01131892e+00  1.76559823e+00 -5.08274374e-04 
 1.32876847e-03  1.32876847e-03  1.80000000e+01  9.01759969e+00  9.01758043e+00  1.07971424e+01  1.76001639e-02  1.06460232e-01  9.00966430e+00  1.71115197e+00 -5.79231520e-04 
 1.33876847e-03  1.33876847e-03  1.80000000e+01  9.01696849e+00  9.01694986e+00  1.07399122e+01  1.69689761e-02  1.05834272e-01  9.00797152e+00  1.64972685e+00 -6.47897664e-04 
 1.34876847e-03  1.34876847e-03  1.80000000e+01  9.01627032e+00  9.01625240e+00  1.06757835e+01  1.62708196e-02  1.05141987e-01  9.00624728e+00  1.58156576e+00 -7.14002015e-04 
 1.35876847e-03  1.35876847e-03  1.80000000e+01  9.01550793e+00  9.01549079e+00  1.06050091e+01  1.55084496e-02  1.04386110e-01  9.00449836e+00  1.50693820e+00 -7.77283537e-04 
 1.36876847e-03  1.36876847e-03  1.80000000e+01  9.01468434e+00  9.01466805e+00  1.05278683e+01  1.46848748e-02  1.03569621e-01  9.00273169e+00  1.42613918e+00 -8.37492666e-04 
 1.37876847e-03  1.37876847e-03  1.80000000e+01  9.01380280e+00  9.01378742e+00  1.04446656e+01  1.38033455e-02  1.02695744e-01  9.00095421e+00  1.33948807e+00 -8.94391569e-04 
 1.38876847e-03  1.38876847e-03  1.80000000e+01  9.01286678e+00  9.01285236e+00  1.03557292e+01  1.28673408e-02  1.01767925e-01  8.99917296e+00  1.24732734e+00 -9.47755808e-04 
 1.39876847e-03  1.39876847e-03  1.80000000e+01  9.01187998e+00  9.01186659e+00  1.02614100e+01  1.18805545e-02  1.00789827e-01  8.99739496e+00  1.15002120e+00 -9.97374531e-04 
 1.40876847e-03  1.40876847e-03  1.80000000e+01  9.01084630e+00  9.01083397e+00  1.01620802e+01  1.08468811e-02  9.97653095e-02  8.99562723e+00  1.04795420e+00 -1.04305199e-03 
 1.41876847e-03  1.41876847e-03  1.80000000e+01  9.00976980e+00  9.00975860e+00  1.00581319e+01  9.77039997e-03  9.86984147e-02  8.99387675e+00  9.41529660e-01 -1.08460766e-03 
 1.42876847e-03  1.42876847e-03  1.80000000e+01  9.00865475e+00  9.00864471e+00  9.94997523e+00  8.65535957e-03  9.75933536e-02  8.99215043e+00  8.31168128e-01 -1.12187758e-03 
 1.43876847e-03  1.43876847e-03  1.80000000e+01  9.00750555e+00  9.00749669e+00  9.83803701e+00  7.50616043e-03  9.64544872e-02  8.99045508e+00  7.17305693e-01 -1.15471440e-03 
 1.44876847e-03  1.44876847e-03  1.80000000e+01  9.00632672e+00  9.00631909e+00  9.72275902e+00  6.32733789e-03  9.52863103e-02  8.98879740e+00  6.00392271e-01 -1.18298855e-03 
 1.45876847e-03  1.45876847e-03  1.80000000e+01  9.00512292e+00  9.00511654e+00  9.60459624e+00  5.12354425e-03  9.40934335e-02  8.98718393e+00  4.80889834e-01 -1.20658821e-03 
 1.46876847e-03  1.46876847e-03  1.80000000e+01  9.00389890e+00  9.00389379e+00  9.48401502e+00  3.89953031e-03  9.28805649e-02  8.98562103e+00  3.59270577e-01 -1.22542028e-03 
 1.47876847e-03  1.47876847e-03  1.80000000e+01  9.00265949e+00  9.00265568e+00  9.36149129e+00  2.66012672e-03  9.16524915e-02  8.98411489e+00  2.36015062e-01 -1.23941021e-03 
 1.48876847e-03  1.48876847e-03  1.80000000e+01  9.00140959e+00  9.00140708e+00  9.23750864e+00  1.41022481e-03  9.04140605e-02  8.98267144e+00  1.11610316e-01 -1.24850286e-03 
 1.49876847e-03  1.49876847e-03  1.80000000e+01  9.00015412e+00  9.00015292e+00  9.11255642e+00  1.54757396e-04  8.91701602e-02  8.98129639e+00 -1.34520938e-02 -1.25266216e-03 
 1.50876847e-03  1.50876847e-03  1.80000000e+01  8.99889804e+00  8.99889816e+00  8.98712783e+00 -1.10132078e-03  8.79257002e-02  8.97999516e+00 -1.38678001e-01 -1.25187179e-03 
 1.51876847e-03  1.51876847e-03  1.80000000e+01  8.99764631e+00  8.99764775e+00  8.86171793e+00 -2.35305254e-03  8.66855925e-02  8.97877288e+00 -2.63572588e-01 -1.24613472e-03 
 1.52876847e-03  1.52876847e-03  1.80000000e+01  8.99640387e+00  8.99640662e+00  8.73682175e+00 -3.59549788e-03  8.54547320e-02  8.97763440e+00 -3.87642350e-01 -1.23547373e-03 
 1.53876847e-03  1.53876847e-03  1.80000000e+01  8.99517562e+00  8.99517967e+00  8.61293224e+00 -4.82375343e-03  8.42379769e-02  8.97658418e+00 -5.10397034e-01 -1.21993082e-03 
 1.54876847e-03  1.54876847e-03  1.80000000e+01  8.99396641e+00  8.99397175e+00  8.49053840e+00 -6.03297183e-03  8.30401298e-02  8.97562639e+00 -6.31351585e-01 -1.19956747e-03 
 1.55876847e-03  1.55876847e-03  1.80000000e+01  8.99278100e+00  8.99278762e+00  8.37012333e+00 -7.21838085e-03  8.18659185e-02  8.97476481e+00 -7.50028058e-01 -1.17446404e-03 
 1.56876847e-03  1.56876847e-03  1.80000000e+01  8.99162409e+00  8.99163195e+00  8.25216231e+00 -8.37530222e-03  8.07199777e-02  8.97400282e+00 -8.65957504e-01 -1.14471977e-03 
 1.57876847e-03  1.57876847e-03  1.80000000e+01  8.99050023e+00  8.99050931e+00  8.13712091e+00 -9.49917009e-03  7.96068302e-02  8.97334344e+00 -9.78681829e-01 -1.11045208e-03 
 1.58876847e-03  1.58876847e-03  1.80000000e+01  8.98941386e+00  8.98942413e+00  8.02545319e+00 -1.05855491e-02  7.85308693e-02  8.97278927e+00 -1.08775560e+00 -1.07179638e-03 
 1.59876847e-03  1.59876847e-03  1.80000000e+01  8.98836927e+00  8.98838069e+00  7.91759986e+00 -1.16301517e-02  7.74963415e-02  8.97234249e+00 -1.19274779e+00 -1.02890534e-03 
 1.60876847e-03  1.60876847e-03  1.80000000e+01  8.98737058e+00  8.98738311e+00  7.81398659e+00 -1.26288555e-02  7.65073295e-02  8.97200487e+00 -1.29324352e+00 -9.81948359e-04 
 1.61876847e-03  1.61876847e-03  1.80000000e+01  8.98642173e+00  8.98643533e+00  7.71502228e+00 -1.35777190e-02  7.55677364e-02  8.97177773e+00 -1.38884565e+00 -9.31110922e-04 
 1.62876847e-03  1.62876847e-03  1.80000000e+01  8.98552646e+00  8.98554108e+00  7.62109750e+00 -1.44729973e-02  7.46812701e-02  8.97166197e+00 -1.47917636e+00 -8.76593770e-04 
 1.63876847e-03  1.63876847e-03  1.80000000e+01  8.98468832e+00  8.98470389e+00  7.53258289e+00 -1.53111574e-02  7.38514288e-02  8.97165805e+00 -1.56387868e+00 -8.18612215e-04 
 1.64876847e-03  1.64876847e-03  1.80000000e+01  8.98391060e+00  8.98392707e+00  7.44982773e+00 -1.60888914e-02  7.30814869e-02  8.97176597e+00 -1.64261783e+00 -7.57395195e-04 
 1.65876847e-03  1.65876847e-03  1.80000000e+01  8.98319638e+00  8.98321369e+00  7.37315858e+00 -1.68031298e-02  7.23744824e-02  8.97198531e+00 -1.71508260e+00 -6.93184420e-04 
 1.66876847e-03  1.66876847e-03  1.80000000e+01  8.98254847e+00  8.98256655e+00  7.30287796e+00 -1.74510540e-02  7.17332050e-02  8.97231521e+00 -1.78098654e+00 -6.26233393e-04 
 1.67876847e-03  1.67876847e-03  1.80000000e+01  8.98196944e+00  8.98198822e+00  7.23926316e+00 -1.80301068e-02  7.11601847e-02  8.97275435e+00 -1.84006911e+00 -5.56806405e-04 
 1.68876847e-03  1.68876847e-03  1.80000000e+01  8.98146156e+00  8.98148097e+00  7.18256518e+00 -1.85380030e-02  7.06576824e-02  8.97330101e+00 -1.89209667e+00 -4.85177503e-04 
 1.69876847e-03  1.69876847e-03  1.80000000e+01  8.98102684e+00  8.98104680e+00  7.13300770e+00 -1.89727382e-02  7.02276803e-02  8.97395302e+00 -1.93686347e+00 -4.11629382e-04 
 1.70876847e-03  1.70876847e-03  1.80000000e+01  8.98066700e+00  8.98068743e+00  7.09078623e+00 -1.93325967e-02  6.98718749e-02  8.97470782e+00 -1.97419238e+00 -3.36452313e-04 
 1.71876847e-03  1.71876847e-03  1.80000000e+01  8.98038346e+00  8.98040427e+00  7.05606734e+00 -1.96161582e-02  6.95916697e-02  8.97556242e+00 -2.00393563e+00 -2.59942936e-04 
 1.72876847e-03  1.72876847e-03  1.80000000e+01  8.98017734e+00  8.98019844e+00  7.02898797e+00 -1.98223037e-02  6.93881700e-02  8.97651345e+00 -2.02597539e+00 -1.82403142e-04 
 1.73876847e-03  1.73876847e-03  1.80000000e+01  8.98004944e+00  8.98007076e+00  7.00965495e+00 -1.99502197e-02  6.92621785e-02  8.97755716e+00 -2.04022423e+00 -1.04138877e-04 
 1.74876847e-03  1.74876847e-03  1.80000000e+01  8.98000028e+00  8.98002173e+00  6.99814453e+00 -1.99994012e-02  6.92141920e-02  8.97868943e+00 -2.04662544e+00 -2.54588844e-05 
 1.75876847e-03  1.75876847e-03  1.80000000e+01  8.98003005e+00  8.98005153e+00  6.99450211e+00 -1.99696543e-02  6.92443997e-02  8.97990579e+00 -2.04515328e+00  5.33264097e-05 
 1.76876847e-03  1.76876847e-03  1.80000000e+01  8.98013862e+00  8.98016006e+00  6.99874204e+00 -1.98610962e-02  6.93526823e-02  8.98120145e+00 -2.03581307e+00  1.31906228e-04 
 1.77876847e-03  1.77876847e-03  1.80000000e+01  8.98032558e+00  8.98034688e+00  7.01084759e+00 -1.96741555e-02  6.95386126e-02  8.98257129e+00 -2.01864116e+00  2.09970570e-04 
 1.78876847e-03  1.78876847e-03  1.80000000e+01  8.98059019e+00  8.98061126e+00  7.03077099e+00 -1.94095699e-02  6.98014570e-02  8.98400992e+00 -1.99370482e+00  2.87211485e-04 
 1.79876847e-03  1.79876847e-03  1.80000000e+01  8.98093139e+00  8.98095215e+00  7.05843363e+00 -1.90683835e-02  7.01401786e-02  8.98551165e+00 -1.96110192e+00  3.63324250e-04 
 1.80876847e-03  1.80876847e-03  1.80000000e+01  8.98134785e+00  8.98136822e+00  7.09372639e+00 -1.86519430e-02  7.05534410e-02  8.98707056e+00 -1.92096059e+00  4.38008617e-04 
 1.81876847e-03  1.81876847e-03  1.80000000e+01  8.98183792e+00  8.98185780e+00  7.13651002e+00 -1.81618918e-02  7.10396139e-02  8.98868050e+00 -1.87343870e+00  5.10969908e-04 
 1.82876847e-03  1.82876847e-03  1.80000000e+01  8.98239967e+00  8.98241899e+00  7.18661574e+00 -1.76001639e-02  7.15967792e-02  8.99033512e+00 -1.81872324e+00  5.81920264e-04 
 1.83876847e-03  1.83876847e-03  1.80000000e+01  8.98303087e+00  8.98304956e+00  7.24384587e+00 -1.69689761e-02  7.22227387e-02  8.99202789e+00 -1.75702959e+00  6.50579714e-04 
 1.84876847e-03  1.84876847e-03  1.80000000e+01  8.98372905e+00  8.98374702e+00  7.30797462e+00 -1.62708196e-02  7.29150228e-02  8.99375214e+00 -1.68860064e+00  7.16677312e-04 
 1.85876847e-03  1.85876847e-03  1.80000000e+01  8.98449143e+00  8.98450863e+00  7.37874897e+00 -1.55084496e-02  7.36709001e-02  8.99550105e+00 -1.61370589e+00  7.79952194e-04 
 1.86876847e-03  1.86876847e-03  1.80000000e+01  8.98531502e+00  8.98533137e+00  7.45588968e+00 -1.46848748e-02  7.44873882e-02  8.99726773e+00 -1.53264034e+00  8.40154616e-04 
 1.87876847e-03  1.87876847e-03  1.80000000e+01  8.98619657e+00  8.98621200e+00  7.53909238e+00 -1.38033455e-02  7.53612653e-02  8.99904520e+00 -1.44572338e+00  8.97046898e-04 
 1.88876847e-03  1.88876847e-03  1.80000000e+01  8.98713258e+00  8.98714705e+00  7.62802876e+00 -1.28673408e-02  7.62890833e-02  9.00082645e+00 -1.35329745e+00  9.50404473e-04 
 1.89876847e-03  1.89876847e-03  1.80000000e+01  8.98811938e+00  8.98813283e+00  7.72234790e+00 -1.18805545e-02  7.72671810e-02  9.00260445e+00 -1.25572678e+00  1.00001663e-03 
 1.90876847e-03  1.90876847e-03  1.80000000e+01  8.98915307e+00  8.98916544e+00  7.82167760e+00 -1.08468811e-02  7.82916986e-02  9.00437218e+00 -1.15339591e+00  1.04568746e-03 
 1.91876847e-03  1.91876847e-03  1.80000000e+01  8.99022956e+00  8.99024082e+00  7.92562589e+00 -9.77039997e-03  7.93585931e-02  9.00612266e+00 -1.04670815e+00  1.08723660e-03 
 1.92876847e-03  1.92876847e-03  1.80000000e+01  8.99134461e+00  8.99135471e+00  8.03378255e+00 -8.65535957e-03  8.04636539e-02  9.00784898e+00 -9.36084065e-01  1.12449993e-03 
 1.93876847e-03  1.93876847e-03  1.80000000e+01  8.99249382e+00  8.99250273e+00  8.14572074e+00 -7.50616043e-03  8.16025200e-02  9.00954433e+00 -8.21959726e-01  1.15733026e-03 
 1.94876847e-03  1.94876847e-03  1.80000000e+01  8.99367265e+00  8.99368033e+00  8.26099870e+00 -6.32733789e-03  8.27706966e-02  9.01120201e+00 -7.04785052e-01  1.18559786e-03 
 1.95876847e-03  1.95876847e-03  1.80000000e+01  8.99487645e+00  8.99488288e+00  8.37916145e+00 -5.12354425e-03  8.39635731e-02  9.01281549e+00 -5.85022013e-01  1.20919106e-03 
 1.96876847e-03  1.96876847e-03  1.80000000e+01  8.99610046e+00  8.99610562e+00  8.49974264e+00 -3.89953031e-03  8.51764415e-02  9.01437838e+00 -4.63142803e-01  1.22801662e-03 
 1.97876847e-03  1.97876847e-03  1.80000000e+01  8.99733987e+00  8.99734374e+00  8.62226635e+00 -2.66012672e-03  8.64045147e-02  9.01588452e+00 -3.39627982e-01  1.24200013e-03 
 1.98876847e-03  1.98876847e-03  1.80000000e+01  8.99858977e+00  8.99859234e+00  8.74624898e+00 -1.41022481e-03  8.76429454e-02  9.01732797e+00 -2.14964574e-01  1.25108631e-03 
 1.99876847e-03  1.99876847e-03  1.80000000e+01  8.99984524e+00  8.99984649e+00  8.87120118e+00 -1.54757396e-04  8.88868456e-02  9.01870303e+00 -8.96441456e-02  1.25523921e-03 
 2.00876847e-03  2.00876847e-03  1.80000000e+01  9.00110132e+00  9.00110125e+00  8.99662976e+00  1.10132078e-03  9.01313055e-02  9.02000426e+00  3.58391376e-02  1.25444240e-03 
 2.01876847e-03  2.01876847e-03  1.80000000e+01  9.00235305e+00  9.00235166e+00  9.12203964e+00  2.35305254e-03  9.13714130e-02  9.02122653e+00  1.60990462e-01  1.24869897e-03 
 2.02876847e-03  2.02876847e-03  1.80000000e+01  9.00359549e+00  9.00359279e+00  9.24693581e+00  3.59549788e-03  9.26022735e-02  9.02236502e+00  2.85316323e-01  1.23803158e-03 
 2.03876847e-03  2.03876847e-03  1.80000000e+01  9.00482374e+00  9.00481974e+00  9.37082532e+00  4.82375343e-03  9.38190285e-02  9.02341523e+00  4.08326469e-01  1.22248233e-03 
 2.04876847e-03  2.04876847e-03  1.80000000e+01  9.00603296e+00  9.00602767e+00  9.49321915e+00  6.03297183e-03  9.50168756e-02  9.02437302e+00  5.29535847e-01  1.20211262e-03 
 2.05876847e-03  2.05876847e-03  1.80000000e+01  9.00721836e+00  9.00721180e+00  9.61363421e+00  7.21838085e-03  9.61910868e-02  9.02523461e+00  6.48466512e-01  1.17700288e-03 
 2.06876847e-03  2.06876847e-03  1.80000000e+01  9.00837527e+00  9.00836746e+00  9.73159523e+00  8.37530222e-03  9.73370276e-02  9.02599660e+00  7.64649519e-01  1.14725227e-03 
 2.07876847e-03  2.07876847e-03  1.80000000e+01  9.00949913e+00  9.00949010e+00  9.84663663e+00  9.49917009e-03  9.84501752e-02  9.02665598e+00  8.77626774e-01  1.11297829e-03 
 2.08876847e-03  2.08876847e-03  1.80000000e+01  9.01058550e+00  9.01057528e+00  9.95830436e+00  1.05855491e-02  9.95261361e-02  9.02721015e+00  9.86952841e-01  1.07431630e-03 
 2.09876847e-03  2.09876847e-03  1.80000000e+01  9.01163009e+00  9.01161872e+00  1.00661577e+01  1.16301517e-02  1.00560664e-01  9.02765693e+00  1.09219671e+00  1.03141898e-03 
 2.10876847e-03  2.10876847e-03  1.80000000e+01  9.01262878e+00  9.01261630e+00  1.01697710e+01  1.26288555e-02  1.01549676e-01  9.02799455e+00  1.19294348e+00  9.84455747e-04 
 2.11876847e-03  2.11876847e-03  1.80000000e+01  9.01357763e+00  9.01356409e+00  1.02687353e+01  1.35777190e-02  1.02489269e-01  9.02822169e+00  1.28879603e+00  9.33612044e-04 
 2.12876847e-03  2.12876847e-03  1.80000000e+01  9.01447290e+00  9.01445834e+00  1.03626601e+01  1.44729973e-02  1.03375736e-01  9.02833745e+00  1.37937654e+00  8.79088670e-04 
 2.13876847e-03  2.13876847e-03  1.80000000e+01  9.01531104e+00  9.01529553e+00  1.04511747e+01  1.53111574e-02  1.04205577e-01  9.02834137e+00  1.46432803e+00  8.21100882e-04 
 2.14876847e-03  2.14876847e-03  1.80000000e+01  9.01608876e+00  9.01607234e+00  1.05339299e+01  1.60888914e-02  1.04975519e-01  9.02823345e+00  1.54331573e+00  7.59877652e-04 
 2.15876847e-03  2.15876847e-03  1.80000000e+01  9.01680298e+00  9.01678573e+00  1.06105990e+01  1.68031298e-02  1.05682524e-01  9.02801410e+00  1.61602843e+00  6.95660677e-04 
 2.16876847e-03  2.16876847e-03  1.80000000e+01  9.01745089e+00  9.01743286e+00  1.06808796e+01  1.74510540e-02  1.06323801e-01  9.02768421e+00  1.68217968e+00  6.28703457e-04 
 2.17876847e-03  2.17876847e-03  1.80000000e+01  9.01802993e+00  9.01801120e+00  1.07444945e+01  1.80301068e-02  1.06896821e-01  9.02724506e+00  1.74150894e+00  5.59270296e-04 
 2.18876847e-03  2.18876847e-03  1.80000000e+01  9.01853780e+00  9.01851845e+00  1.08011924e+01  1.85380030e-02  1.07399324e-01  9.02669841e+00  1.79378258e+00  4.87635221e-04 
 2.19876847e-03  2.19876847e-03  1.80000000e+01  9.01897252e+00  9.01895262e+00  1.08507499e+01  1.89727382e-02  1.07829326e-01  9.02604639e+00  1.83879483e+00  4.14080963e-04 
 2.20876847e-03  2.20876847e-03  1.80000000e+01  9.01933236e+00  9.01931199e+00  1.08929714e+01  1.93325967e-02  1.08185131e-01  9.02529160e+00  1.87636858e+00  3.38897738e-04 
 2.21876847e-03  2.21876847e-03  1.80000000e+01  9.01961590e+00  9.01959515e+00  1.09276903e+01  1.96161582e-02  1.08465337e-01  9.02443700e+00  1.90635607e+00  2.62382248e-04 
 2.22876847e-03  2.22876847e-03  1.80000000e+01  9.01982203e+00  9.01980097e+00  1.09547697e+01  1.98223037e-02  1.08668836e-01  9.02348597e+00  1.92863945e+00  1.84836332e-04 
 2.23876847e-03  2.23876847e-03  1.80000000e+01  9.01994992e+00  9.01992865e+00  1.09741027e+01  1.99502197e-02  1.08794828e-01  9.02244226e+00  1.94313130e+00  1.06565968e-04 
 2.24876847e-03  2.24876847e-03  1.80000000e+01  9.01999909e+00  9.01997769e+00  1.09856131e+01  1.99994012e-02  1.08842814e-01  9.02130999e+00  1.94977490e+00  2.78798868e-05 
 2.25876847e-03  2.25876847e-03  1.80000000e+01  9.01996932e+00  9.01994788e+00  1.09892555e+01  1.99696543e-02  1.08812606e-01  9.02009362e+00  1.94854453e+00 -5.09114808e-05 
 2.26876847e-03  2.26876847e-03  1.80000000e+01  9.01986074e+00  9.01983936e+00  1.09850156e+01  1.98610962e-02  1.08704324e-01  9.01879796e+00  1.93944550e+00 -1.29497358e-04 
 2.27876847e-03  2.27876847e-03  1.80000000e+01  9.01967378e+00  9.01965253e+00  1.09729100e+01  1.96741555e-02  1.08518393e-01  9.01742812e+00  1.92251418e+00 -2.07567731e-04 
 2.28876847e-03  2.28876847e-03  1.80000000e+01  9.01940917e+00  9.01938816e+00  1.09529866e+01  1.94095699e-02  1.08255548e-01  9.01598950e+00  1.89781781e+00 -2.84814685e-04 
 2.29876847e-03  2.29876847e-03  1.80000000e+01  9.01906797e+00  9.01904726e+00  1.09253239e+01  1.90683835e-02  1.07916827e-01  9.01448777e+00  1.86545429e+00 -3.60933451e-04 
 2.30876847e-03  2.30876847e-03  1.80000000e+01  9.01865151e+00  9.01863120e+00  1.08900311e+01  1.86519430e-02  1.07503564e-01  9.01292885e+00  1.82555173e+00 -4.35623819e-04 
 2.31876847e-03  2.31876847e-03  1.80000000e+01  9.01816144e+00  9.01814161e+00  1.08472475e+01  1.81618918e-02  1.07017391e-01  9.01131891e+00  1.77826802e+00 -5.08591076e-04 
 2.32876847e-03  2.32876847e-03  1.80000000e+01  9.01759969e+00  9.01758042e+00  1.07971417e+01  1.76001639e-02  1.06460225e-01  9.00966429e+00  1.72379014e+00 -5.79547402e-04 
 2.33876847e-03  2.33876847e-03  1.80000000e+01  9.01696849e+00  9.01694985e+00  1.07399116e+01  1.69689761e-02  1.05834265e-01  9.00797152e+00  1.66233346e+00 -6.48212778e-04 
 2.34876847e-03  2.34876847e-03  1.80000000e+01  9.01627032e+00  9.01625239e+00  1.06757828e+01  1.62708196e-02  1.05141981e-01  9.00624727e+00  1.59414091e+00 -7.14316309e-04 
 2.35876847e-03  2.35876847e-03  1.80000000e+01  9.01550793e+00  9.01549079e+00  1.06050084e+01  1.55084496e-02  1.04386103e-01  9.00449836e+00  1.51948196e+00 -7.77597086e-04 
 2.36876847e-03  2.36876847e-03  1.80000000e+01  9.01468434e+00  9.01466804e+00  1.05278677e+01  1.46848748e-02  1.03569615e-01  9.00273168e+00  1.43865162e+00 -8.37805394e-04 
 2.37876847e-03  2.37876847e-03  1.80000000e+01  9.01380280e+00  9.01378741e+00  1.04446649e+01  1.38033455e-02  1.02695738e-01  9.00095421e+00  1.35196928e+00 -8.94703551e-04 
 2.38876847e-03  2.38876847e-03  1.80000000e+01  9.01286678e+00  9.01285236e+00  1.03557285e+01  1.28673408e-02  1.01767919e-01  8.99917296e+00  1.25977739e+00 -9.48066974e-04 
 2.39876847e-03  2.39876847e-03  1.80000000e+01  9.01187998e+00  9.01186658e+00  1.02614093e+01  1.18805545e-02  1.00789821e-01  8.99739496e+00  1.16244017e+00 -9.97684951e-04 
 2.40876847e-03  2.40876847e-03  1.80000000e+01  9.01084630e+00  9.01083397e+00  1.01620796e+01  1.08468811e-02  9.97653033e-02  8.99562723e+00  1.06034217e+00 -1.04336161e-03 
 2.41876847e-03  2.41876847e-03  1.80000000e+01  9.00976980e+00  9.00975859e+00  1.00581313e+01  9.77039997e-03  9.86984085e-02  8.99387675e+00  9.53886707e-01 -1.08491654e-03 
 2.42876847e-03  2.42876847e-03  1.80000000e+01  9.00865475e+00  9.00864470e+00  9.94997461e+00  8.65535957e-03  9.75933474e-02  8.99215043e+00  8.43494328e-01 -1.12218566e-03 
