time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),v(N008)
0.00015872948,1.68004722,-9.0,-0.0574191127,-8.99999477,1.10728353,0.112215409,-5.96695984,-0.819493005
0.00015972948,1.68683189,-9.0,-0.0572987868,-8.99999484,1.11405433,0.117103021,-5.99580914,-0.819148777
0.00016072948,1.69354998,-9.0,-0.0578085375,-8.99999479,1.12075874,0.121923235,-6.02495097,-0.819377511
0.00016172948,1.7002012,-9.0,-0.0576994136,-8.99999485,1.12739649,0.126675801,-6.05325268,-0.819043893
0.00016272948,1.7067853,-9.0,-0.0581998382,-8.9999948,1.13396732,0.131360471,-6.08183284,-0.819263782
0.00016372948,1.71330202,-9.0,-0.0581016496,-8.99999487,1.14047097,0.135976998,-6.10959738,-0.818940511
0.00016472948,1.7197511,-9.0,-0.0585929977,-8.99999481,1.14690718,0.14052514,-6.13762668,-0.819151798
0.00016572948,1.7261323,-9.0,-0.0585054805,-8.99999488,1.1532757,0.145004657,-6.16486427,-0.818838613
0.00016672948,1.73244534,-9.0,-0.0589879986,-8.99999483,1.15957627,0.149415313,-6.19235332,-0.819041539
0.00016772948,1.73868999,-9.0,-0.0589108921,-8.99999489,1.16580865,0.153756871,-6.21907396,-0.818738183
0.00016872948,1.744866,-9.0,-0.0593848236,-8.99999484,1.1719726,0.1580291,-6.24603319,-0.818932987
0.00016972948,1.75097313,-9.0,-0.0593178703,-8.9999949,1.17806786,0.162231772,-6.27224671,-0.818639204
0.00017072948,1.75701113,-9.0,-0.0597834552,-8.99999485,1.18409419,0.166364659,-6.29868632,-0.818826121
0.00017172948,1.76297977,-9.0,-0.0597264012,-8.99999491,1.19005137,0.170427539,-6.32440234,-0.818541662
0.00017272948,1.76887881,-9.0,-0.0601838764,-8.99999486,1.19593915,0.17442019,-6.35033235,-0.818720921
0.00017372948,1.77470801,-9.0,-0.060136471,-8.99999492,1.2017573,0.178342395,-6.37556034,-0.818445538
0.00017472948,1.78046715,-9.0,-0.0605860696,-8.99999487,1.20750559,0.182193938,-6.40099058,-0.818617368
0.00017572948,1.78615601,-9.0,-0.060548066,-8.99999493,1.2131838,0.185974606,-6.42573979,-0.818350818
