time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),v(N008)
0.00125272948,0.999852945,-9.0,-8.99999808,-8.99999813,0.447300915,-0.789952738,-0.632841067,3.30763045
0.00125372948,0.999725459,-9.0,-8.99999805,-8.99999809,0.447662132,-0.790445108,-0.470416303,3.4674958
0.00125472948,0.999558506,-9.0,-8.99999801,-8.99999806,0.448018795,-0.790925566,-0.307445594,3.62787401
0.00125572948,0.999352092,-9.0,-8.99999799,-8.99999804,0.448577609,-0.791183395,-0.222603018,3.71009903
0.00125672948,0.999106225,-9.0,-8.99999799,-8.99999803,0.449279741,-0.79127135,-0.197613597,3.73246008
0.00125772948,0.998820915,-9.0,-8.99999799,-8.99999803,0.449987632,-0.791324458,-0.184827394,3.74261456
0.00125872948,0.998496174,-9.0,-8.99999798,-8.99999803,0.450678784,-0.791365323,-0.176219162,3.74858941
0.00125972948,0.998132013,-9.0,-8.99999798,-8.99999803,0.451348509,-0.791399181,-0.169931176,3.75224301
0.00126072948,0.997728448,-9.0,-8.99999798,-8.99999802,0.451994654,-0.791428847,-0.164965596,3.75457359
0.00126172948,0.997285495,-9.0,-8.99999798,-8.99999802,0.452616707,-0.791455539,-0.160894207,3.75600958
0.00126272948,0.99680317,-9.0,-8.99999798,-8.99999802,0.453214659,-0.791479981,-0.157463166,3.756805
0.00126372948,0.996281493,-9.0,-8.99999798,-8.99999802,0.453788764,-0.791502636,-0.154512278,3.75712015
0.00126472948,0.995720485,-9.0,-8.99999798,-8.99999802,0.454339419,-0.791523815,-0.151934398,3.75706227
0.00126572948,0.995120167,-9.0,-8.99999798,-8.99999802,0.454867104,-0.791543739,-0.149654501,3.75670645
0.00126672948,0.994480564,-9.0,-8.99999798,-8.99999802,0.455371444,-0.791563223,-0.147490041,3.75623527
0.00126772948,0.9938017,-9.0,-8.99999798,-8.99999802,0.455854401,-0.791580991,-0.145685867,3.75540395
0.00126872948,0.993083603,-9.0,-8.99999798,-8.99999802,0.456316013,-0.791597933,-0.144036572,3.75441793
0.00126972948,0.9923263,-9.0,-8.99999798,-8.99999802,0.456756905,-0.791614083,-0.142532264,3.75328714
0.00127072948,0.991529823,-9.0,-8.99999798,-8.99999802,0.457177665,-0.791629504,-0.141153103,3.75203145
0.00127172948,0.990694201,-9.0,-8.99999798,-8.99999802,0.457578884,-0.791644245,-0.139883763,3.75066622
0.00127272948,0.989819468,-9.0,-8.99999798,-8.99999802,0.457961152,-0.791658348,-0.138711563,3.74920413
0.00127372948,0.988905659,-9.0,-8.99999798,-8.99999802,0.458325058,-0.791671848,-0.137625933,3.74765579
0.00127472948,0.98795281,-9.0,-8.99999798,-8.99999802,0.458671186,-0.791684775,-0.136617971,3.7460301
0.00127572948,0.986960958,-9.0,-8.99999798,-8.99999802,0.459000117,-0.791697157,-0.135680111,3.74433466
0.00127672948,0.985930142,-9.0,-8.99999798,-8.99999802,0.459312428,-0.791709017,-0.134805864,3.74257596
0.00127772948,0.984860404,-9.0,-8.99999797,-8.99999802,0.459608689,-0.791720375,-0.133989627,3.74075962
0.00127872948,0.983751785,-9.0,-8.99999797,-8.99999802,0.459889465,-0.791731251,-0.133226521,3.73889053
0.00127972948,0.982604329,-9.0,-8.99999797,-8.99999802,0.460155314,-0.791741662,-0.132512276,3.73697297
0.00128072948,0.981418081,-9.0,-8.99999797,-8.99999802,0.460406788,-0.791751623,-0.131843125,3.73501072
0.00128172948,0.980193089,-9.0,-8.99999797,-8.99999802,0.460644432,-0.791761149,-0.13121573,3.73300712
0.00128272948,0.978929401,-9.0,-8.99999797,-8.99999802,0.460868783,-0.791770254,-0.130627111,3.73096516
0.00128372948,0.977627066,-9.0,-8.99999797,-8.99999802,0.46108037,-0.79177895,-0.130074601,3.72888752
0.00128472948,0.976286136,-9.0,-8.99999797,-8.99999802,0.461279714,-0.79178725,-0.129555796,3.72677661
0.00128572948,0.974906664,-9.0,-8.99999797,-8.99999802,0.461467327,-0.791795166,-0.129068518,3.72463461
0.00128672948,0.973488704,-9.0,-8.99999797,-8.99999802,0.461643712,-0.791802708,-0.128610789,3.72246351
0.00128772948,0.972032313,-9.0,-8.99999797,-8.99999802,0.461809362,-0.791809889,-0.1281808,3.72026511
0.00128872948,0.970537547,-9.0,-8.99999797,-8.99999802,0.46196476,-0.791816719,-0.127776892,3.7180411
0.00128972948,0.969004467,-9.0,-8.99999797,-8.99999802,0.462110379,-0.791823208,-0.12739754,3.71579299
0.00129072948,0.967433131,-9.0,-8.99999797,-8.99999802,0.462246681,-0.791829367,-0.127041329,3.7135222
0.00129172948,0.965823604,-9.0,-8.99999797,-8.99999802,0.462374118,-0.791835207,-0.12670695,3.71123005
0.00129272948,0.964175947,-9.0,-8.99999797,-8.99999802,0.462493129,-0.791840737,-0.126393183,3.70891777
0.00129372948,0.962490226,-9.0,-8.99999797,-8.99999802,0.462604141,-0.791845968,-0.126098887,3.7065865
0.00129472948,0.960766507,-9.0,-8.99999797,-8.99999802,0.462707571,-0.791850909,-0.125822995,3.70423731
0.00129572948,0.959004859,-9.0,-8.99999797,-8.99999802,0.462803821,-0.791855571,-0.125564502,3.7018712
0.00129672948,0.957205351,-9.0,-8.99999797,-8.99999802,0.462893283,-0.791859964,-0.125322463,3.69948913
0.00129772948,0.955368055,-9.0,-8.99999797,-8.99999802,0.462976336,-0.791864098,-0.125095985,3.69709199
0.00129872948,0.953493042,-9.0,-8.99999797,-8.99999802,0.463053343,-0.791867982,-0.124884222,3.69468064
0.00129972948,0.951580387,-9.0,-8.99999797,-8.99999802,0.463124658,-0.791871626,-0.124686373,3.69225587
0.00130072948,0.949630165,-9.0,-8.99999797,-8.99999802,0.46319062,-0.79187504,-0.124501676,3.68981845
0.00130172948,0.947642453,-9.0,-8.99999797,-8.99999802,0.463251554,-0.791878234,-0.124329407,3.68736911
0.00130272948,0.94561733,-9.0,-8.99999797,-8.99999802,0.463307774,-0.791881217,-0.124168875,3.68490854
0.00130372948,0.943554876,-9.0,-8.99999797,-8.99999802,0.463359578,-0.791883998,-0.124019424,3.6824374
0.00130472948,0.941455172,-9.0,-8.99999797,-8.99999802,0.463407254,-0.791886587,-0.123880424,3.67995631
0.00130572948,0.9393183,-9.0,-8.99999797,-8.99999802,0.463451075,-0.791888992,-0.123751277,3.67746589
0.00130672948,0.937144346,-9.0,-8.99999797,-8.99999802,0.4634913,-0.791891224,-0.123631411,3.6749667
0.00130772948,0.934933395,-9.0,-8.99999797,-8.99999802,0.463528179,-0.791893289,-0.123520278,3.6724593
0.00130872948,0.932685535,-9.0,-8.99999797,-8.99999802,0.463561947,-0.791895198,-0.123417357,3.6699442
0.00130972948,0.930400854,-9.0,-8.99999797,-8.99999802,0.463592826,-0.791896959,-0.123322149,3.66742191
0.00131072948,0.928079442,-9.0,-8.99999797,-8.99999802,0.463621028,-0.791898579,-0.123234178,3.66489291
0.00131172948,0.925721391,-9.0,-8.99999797,-8.99999802,0.463646751,-0.791900066,-0.12315299,3.66235765
0.00131272948,0.923326794,-9.0,-8.99999797,-8.99999802,0.463670185,-0.791901429,-0.12307815,3.65981656
0.00131372948,0.920895746,-9.0,-8.99999797,-8.99999802,0.463691505,-0.791902675,-0.123009248,3.65727006
0.00131472948,0.918428343,-9.0,-8.99999797,-8.99999802,0.463710879,-0.791903811,-0.12294589,3.65471854
0.00131572948,0.915924681,-9.0,-8.99999797,-8.99999802,0.463728461,-0.791904843,-0.122887701,3.65216238
0.00131672948,0.913384861,-9.0,-8.99999797,-8.99999802,0.463744397,-0.791905779,-0.122834329,3.64960193
0.00131772948,0.910808981,-9.0,-8.99999797,-8.99999802,0.463758824,-0.791906625,-0.122785436,3.64703754
