time,v(H1_GATE),v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),v(N008),v(N009),v(N010),v(N011),@ddiode7_1[id],@ddiode7_3[id],@ddiode7_4[id],@ddiode7_5[id]
0.00971991289,13.4861375,0.670657434,0.0572974385,1.8641833,13.4861384,1.8615727,1.33779275,0.696510527,13.4999862,13.5,0.0,2.03597353,0.00362716869,-8.74928738e-09,0.00011866373,0.000585715937
0.00981991289,13.485889,0.619205448,0.04103357,1.19951859,13.4858916,1.20213183,1.32978722,0.684848303,13.4999859,13.5,0.0,2.0284139,0.001758805,-2.61579155e-08,-0.000118783334,0.000674661609
0.00991991289,13.4861141,0.484682504,0.0206984493,0.533670103,13.4861161,0.531059487,1.31874536,0.669462802,13.4999861,13.5,0.0,2.01801954,0.000148881074,-1.99170428e-08,0.000118664349,0.000798030594
0.00999617307,13.4858682,0.0196444888,0.0185986722,0.0255038853,13.4858771,0.028117043,1.3175353,0.667827898,13.4999859,13.5,0.0,2.01686529,1.78609332e-05,-8.88858538e-08,-0.000118779822,0.000811246889
0.0100509542,13.4861118,-0.333555697,0.0180032525,-0.339561076,13.4861141,-0.34217167,1.31720338,0.667369624,13.4999861,13.5,0.0,2.01656607,-1.81733289e-05,-2.34463197e-08,0.000118663411,0.0008152199
0.010104854,13.4858676,-0.704513438,0.0186022869,-0.698654333,13.485877,-0.696041248,1.3175378,0.667830984,13.4999859,13.5,0.0,2.01686764,1.78668821e-05,-9.33610528e-08,-0.000118776123,0.00081122856
0.0101941305,13.4861121,-1.28695323,0.0180073539,-1.29294653,13.4861139,-1.2955571,1.31720616,0.667373089,13.4999861,13.5,0.0,2.01656868,-1.81250988e-05,-1.76101382e-08,0.000118662719,0.000815198323
0.0102941305,13.4858671,-1.96325275,0.0186023184,-1.95739244,13.4858767,-1.95477942,1.3175378,0.667830999,13.4999859,13.5,0.0,2.01686762,1.78885006e-05,-9.46397037e-08,-0.00011877284,0.0008112281
0.0103941305,13.4861122,-2.61392376,0.0180077953,-2.61990664,13.4861136,-2.62251721,1.3172064,0.667373425,13.4999861,13.5,0.0,2.01656889,-1.80954619e-05,-1.28593958e-08,0.000118663256,0.000815195272
0.0104941305,13.4858667,-3.28570578,0.0186028397,-3.2798353,13.4858763,-3.27722235,1.31753808,0.667831398,13.4999859,13.5,0.0,2.01686787,1.78985353e-05,-9.55888146e-08,-0.000118769657,0.000811224552
0.0105941305,13.4861124,-3.93055721,0.0180083679,-3.93652716,13.4861133,-3.93913775,1.31720672,0.667373864,13.4999861,13.5,0.0,2.01656917,-1.80763962e-05,-8.27584564e-09,0.000118663785,0.000815191387
0.0106941305,13.4858663,-4.59520871,0.0186030517,-4.58933415,13.485876,-4.58672127,1.31753819,0.667831556,13.4999859,13.5,0.0,2.01686795,1.79035759e-05,-9.64839246e-08,-0.000118766573,0.000811222977
0.0107941305,13.4861125,-5.23164885,0.0180086339,-5.23761202,13.486113,-5.24022262,1.31720686,0.667374065,13.4999861,13.5,0.0,2.01656928,-1.80621682e-05,-3.83251338e-09,0.000118664318,0.000815189471
0.0108941305,13.4858659,-5.88659668,0.018603118,-5.88072099,13.4858757,-5.87810818,1.31753822,0.667831601,13.4999859,13.5,0.0,2.01686796,1.79063133e-05,-9.73234479e-08,-0.000118763568,0.00081122234
0.0109941305,13.4861127,-6.51206883,0.0180088406,-6.51802641,13.4861127,-6.52063702,1.31720697,0.667374219,13.4999861,13.5,0.0,2.01656936,-1.80506492e-05,4.9322181e-10,0.000118664861,0.000815187936
0.0110941305,13.4858655,-7.15477556,0.018603155,-7.14889932,13.4858754,-7.14628657,1.31753822,0.667831623,13.4999859,13.5,0.0,2.01686795,1.79078216e-05,-9.8106856e-08,-0.000118760626,0.000811221894
