 time            time            v(N003)        
 1.57349593e+01  1.57349593e+01  4.34426322e-02 
 1.57369593e+01  1.57369593e+01  4.42669095e-02 
 1.57389593e+01  1.57389593e+01  4.34689075e-02 
 1.57409593e+01  1.57409593e+01  4.42994836e-02 
 1.57429593e+01  1.57429593e+01  4.35080477e-02 
 1.57449593e+01  1.57449593e+01  4.43450489e-02 
 1.57469593e+01  1.57469593e+01  4.35598281e-02 
 1.57489593e+01  1.57489593e+01  4.44033898e-02 
 1.57509593e+01  1.57509593e+01  4.36240520e-02 
 1.57529593e+01  1.57529593e+01  4.44743188e-02 
 1.57549593e+01  1.57549593e+01  4.37005497e-02 
 1.57569593e+01  1.57569593e+01  4.45576750e-02 
 1.57589593e+01  1.57589593e+01  4.37891772e-02 
 1.57609593e+01  1.57609593e+01  4.46533232e-02 
 1.57629593e+01  1.57629593e+01  4.38898149e-02 
 1.57649593e+01  1.57649593e+01  4.47611529e-02 
 1.57669593e+01  1.57669593e+01  4.40023670e-02 
 1.57689593e+01  1.57689593e+01  4.48810768e-02 
 1.57709593e+01  1.57709593e+01  4.41267603e-02 
 1.57729593e+01  1.57729593e+01  4.50130310e-02 
 1.57749593e+01  1.57749593e+01  4.42629439e-02 
 1.57769593e+01  1.57769593e+01  4.51569734e-02 
 1.57789593e+01  1.57789593e+01  4.44108883e-02 
 1.57809593e+01  1.57809593e+01  4.53128837e-02 
 1.57829593e+01  1.57829593e+01  4.45705849e-02 
 1.57849593e+01  1.57849593e+01  4.54807631e-02 
 1.57869593e+01  1.57869593e+01  4.47420460e-02 
 1.57889593e+01  1.57889593e+01  4.56606331e-02 
 1.57909593e+01  1.57909593e+01  4.49253042e-02 
 1.57929593e+01  1.57929593e+01  4.58525364e-02 
 1.57949593e+01  1.57949593e+01  4.51204121e-02 
 1.57969593e+01  1.57969593e+01  4.60565357e-02 
 1.57989593e+01  1.57989593e+01  4.53274425e-02 
 1.58009593e+01  1.58009593e+01  4.62727144e-02 
 1.58029593e+01  1.58029593e+01  4.55464881e-02 
 1.58049593e+01  1.58049593e+01  4.65011760e-02 
 1.58069593e+01  1.58069593e+01  4.57776618e-02 
 1.58089593e+01  1.58089593e+01  4.67420449e-02 
 1.58109593e+01  1.58109593e+01  4.60210965e-02 
 1.58129593e+01  1.58129593e+01  4.69954658e-02 
 1.58149593e+01  1.58149593e+01  4.62769459e-02 
 1.58169593e+01  1.58169593e+01  4.72616044e-02 
 1.58189593e+01  1.58189593e+01  4.65453840e-02 
 1.58209593e+01  1.58209593e+01  4.75406480e-02 
 1.58229593e+01  1.58229593e+01  4.68266064e-02 
 1.58249593e+01  1.58249593e+01  4.78328052e-02 
 1.58269593e+01  1.58269593e+01  4.71208299e-02 
 1.58289593e+01  1.58289593e+01  4.81383073e-02 
 1.58309593e+01  1.58309593e+01  4.74282940e-02 
 1.58329593e+01  1.58329593e+01  4.84574083e-02 
 1.58349593e+01  1.58349593e+01  4.77492605e-02 
 1.58369593e+01  1.58369593e+01  4.87903857e-02 
 1.58389593e+01  1.58389593e+01  4.80840153e-02 
 1.58409593e+01  1.58409593e+01  4.91375417e-02 
 1.58429593e+01  1.58429593e+01  4.84328686e-02 
 1.58449593e+01  1.58449593e+01  4.94992038e-02 
 1.58469593e+01  1.58469593e+01  4.87961561e-02 
 1.58489593e+01  1.58489593e+01  4.98757259e-02 
 1.58509593e+01  1.58509593e+01  4.91742400e-02 
 1.58529593e+01  1.58529593e+01  5.02674895e-02 
 1.58549593e+01  1.58549593e+01  4.95675104e-02 
 1.58569593e+01  1.58569593e+01  5.06749049e-02 
 1.58589593e+01  1.58589593e+01  4.99763863e-02 
 1.58609593e+01  1.58609593e+01  5.10984129e-02 
 1.58629593e+01  1.58629593e+01  5.04013176e-02 
 1.58649593e+01  1.58649593e+01  5.15384860e-02 
 1.58669593e+01  1.58669593e+01  5.08427860e-02 
 1.58689593e+01  1.58689593e+01  5.19956303e-02 
 1.58709593e+01  1.58709593e+01  5.13013076e-02 
 1.58729593e+01  1.58729593e+01  5.24703876e-02 
 1.58749593e+01  1.58749593e+01  5.17774341e-02 
 1.58769593e+01  1.58769593e+01  5.29633371e-02 
 1.58789593e+01  1.58789593e+01  5.22717557e-02 
 1.58809593e+01  1.58809593e+01  5.34750979e-02 
 1.58829593e+01  1.58829593e+01  5.27849026e-02 
 1.58849593e+01  1.58849593e+01  5.40063316e-02 
 1.58869593e+01  1.58869593e+01  5.33175485e-02 
 1.58889593e+01  1.58889593e+01  5.45577450e-02 
 1.58909593e+01  1.58909593e+01  5.38704128e-02 
 1.58929593e+01  1.58929593e+01  5.51300928e-02 
 1.58949593e+01  1.58949593e+01  5.44442640e-02 
 1.58969593e+01  1.58969593e+01  5.57241814e-02 
 1.58989593e+01  1.58989593e+01  5.50399230e-02 
 1.59009593e+01  1.59009593e+01  5.63408723e-02 
 1.59029593e+01  1.59029593e+01  5.56582669e-02 
 1.59049593e+01  1.59049593e+01  5.69810860e-02 
 1.59069593e+01  1.59069593e+01  5.63002332e-02 
 1.59089593e+01  1.59089593e+01  5.76458066e-02 
 1.59109593e+01  1.59109593e+01  5.69668240e-02 
 1.59129593e+01  1.59129593e+01  5.83360864e-02 
 1.59149593e+01  1.59149593e+01  5.76591115e-02 
 1.59169593e+01  1.59169593e+01  5.90530513e-02 
 1.59189593e+01  1.59189593e+01  5.83782431e-02 
 1.59209593e+01  1.59209593e+01  5.97979067e-02 
 1.59229593e+01  1.59229593e+01  5.91254476e-02 
 1.59249593e+01  1.59249593e+01  6.05719439e-02 
 1.59269593e+01  1.59269593e+01  5.99020417e-02 
 1.59289593e+01  1.59289593e+01  6.13765471e-02 
 1.59309593e+01  1.59309593e+01  6.07094376e-02 
 1.59329593e+01  1.59329593e+01  6.22132015e-02 
 1.59349593e+01  1.59349593e+01  6.15491511e-02 
 1.59369593e+01  1.59369593e+01  6.30835018e-02 
 1.59389593e+01  1.59389593e+01  6.24228106e-02 
 1.59409593e+01  1.59409593e+01  6.39891621e-02 
 1.59429593e+01  1.59429593e+01  6.33321671e-02 
 1.59449593e+01  1.59449593e+01  6.49320264e-02 
 1.59469593e+01  1.59469593e+01  6.42791055e-02 
 1.59489593e+01  1.59489593e+01  6.59140806e-02 
 1.59509593e+01  1.59509593e+01  6.52656572e-02 
 1.59529593e+01  1.59529593e+01  6.69374662e-02 
 1.59549593e+01  1.59549593e+01  6.62940133e-02 
 1.59569593e+01  1.59569593e+01  6.80044946e-02 
 1.59589593e+01  1.59589593e+01  6.73665411e-02 
 1.59609593e+01  1.59609593e+01  6.91176642e-02 
 1.59629593e+01  1.59629593e+01  6.84858007e-02 
 1.59649593e+01  1.59649593e+01  7.02796791e-02 
 1.59669593e+01  1.59669593e+01  6.96545651e-02 
 1.59689593e+01  1.59689593e+01  7.14934697e-02 
 1.59709593e+01  1.59709593e+01  7.08758417e-02 
 1.59729593e+01  1.59729593e+01  7.27622170e-02 
 1.59749593e+01  1.59749593e+01  7.21528975e-02 
 1.59769593e+01  1.59769593e+01  7.40893787e-02 
 1.59789593e+01  1.59789593e+01  7.34892869e-02 
 1.59809593e+01  1.59809593e+01  7.54787200e-02 
 1.59829593e+01  1.59829593e+01  7.48888837e-02 
 1.59849593e+01  1.59849593e+01  7.69343473e-02 
 1.59869593e+01  1.59869593e+01  7.63559167e-02 
 1.59889593e+01  1.59889593e+01  7.84607481e-02 
 1.59909593e+01  1.59909593e+01  7.78950115e-02 
 1.59929593e+01  1.59929593e+01  8.00628346e-02 
 1.59949593e+01  1.59949593e+01  7.95112369e-02 
 1.59969593e+01  1.59969593e+01  8.17459955e-02 
 1.59989593e+01  1.59989593e+01  8.12101591e-02 
 1.60009593e+01  1.60009593e+01  8.35161541e-02 
 1.60029593e+01  1.60029593e+01  8.29979036e-02 
 1.60049593e+01  1.60049593e+01  8.53798357e-02 
 1.60069593e+01  1.60069593e+01  8.48812265e-02 
 1.60089593e+01  1.60089593e+01  8.73442455e-02 
 1.60109593e+01  1.60109593e+01  8.68675972e-02 
 1.60129593e+01  1.60129593e+01  8.94173592e-02 
 1.60149593e+01  1.60149593e+01  8.89652945e-02 
 1.60169593e+01  1.60169593e+01  9.16080274e-02 
 1.60189593e+01  1.60189593e+01  9.11835185e-02 
 1.60209593e+01  1.60209593e+01  9.39260990e-02 
 1.60229593e+01  1.60229593e+01  9.35325219e-02 
 1.60249593e+01  1.60249593e+01  9.63825648e-02 
 1.60269593e+01  1.60269593e+01  9.60237638e-02 
 1.60289593e+01  1.60289593e+01  9.89897274e-02 
 1.60309593e+01  1.60309593e+01  9.86700923e-02 
 1.60329593e+01  1.60329593e+01  1.01761402e-01 
 1.60349593e+01  1.60349593e+01  1.01485960e-01 
 1.60369593e+01  1.60369593e+01  1.04713155e-01 
 1.60389593e+01  1.60389593e+01  1.04487682e-01 
 1.60409593e+01  1.60409593e+01  1.07862590e-01 
 1.60429593e+01  1.60429593e+01  1.07693745e-01 
 1.60449593e+01  1.60449593e+01  1.11229691e-01 
 1.60469593e+01  1.60469593e+01  1.11125178e-01 
 1.60489593e+01  1.60489593e+01  1.14837239e-01 
 1.60509593e+01  1.60509593e+01  1.14806009e-01 
 1.60529593e+01  1.60529593e+01  1.18711313e-01 
 1.60549593e+01  1.60549593e+01  1.18763810e-01 
 1.60569593e+01  1.60569593e+01  1.22881916e-01 
 1.60589593e+01  1.60589593e+01  1.23030380e-01 
 1.60609593e+01  1.60609593e+01  1.27383730e-01 
 1.60629593e+01  1.60629593e+01  1.27642581e-01 
 1.60649593e+01  1.60649593e+01  1.32257071e-01 
 1.60669593e+01  1.60669593e+01  1.32643390e-01 
 1.60689593e+01  1.60689593e+01  1.37549075e-01 
 1.60709593e+01  1.60709593e+01  1.38083213e-01 
 1.60729593e+01  1.60729593e+01  1.43315201e-01 
 1.60749593e+01  1.60749593e+01  1.44021563e-01 
 1.60769593e+01  1.60769593e+01  1.49621149e-01 
 1.60789593e+01  1.60789593e+01  1.50529210e-01 
 1.60809593e+01  1.60809593e+01  1.56545336e-01 
 1.60829593e+01  1.60829593e+01  1.57690965e-01 
 1.60849593e+01  1.60849593e+01  1.64346743e-01 
 1.60869593e+01  1.60869593e+01  1.65613586e-01 
 1.60889593e+01  1.60889593e+01  1.72834234e-01 
 1.60909593e+01  1.60909593e+01  1.74414754e-01 
 1.60929593e+01  1.60929593e+01  1.82294432e-01 
 1.60949593e+01  1.60949593e+01  1.84252107e-01 
 1.60969593e+01  1.60969593e+01  1.92902946e-01 
 1.60989593e+01  1.60989593e+01  1.95318031e-01 
 1.61009593e+01  1.61009593e+01  2.04880302e-01 
 1.61029593e+01  1.61029593e+01  2.07855563e-01 
 1.61049593e+01  1.61049593e+01  2.18507265e-01 
 1.61069593e+01  1.61069593e+01  2.22176194e-01 
 1.61089593e+01  1.61089593e+01  2.34146891e-01 
 1.61109593e+01  1.61109593e+01  2.38685736e-01 
 1.61129593e+01  1.61129593e+01  2.52277019e-01 
 1.61149593e+01  1.61149593e+01  2.57922856e-01 
 1.61169593e+01  1.61169593e+01  2.73539470e-01 
 1.61189593e+01  1.61189593e+01  2.80948821e-01 
 1.61209593e+01  1.61209593e+01  2.98817693e-01 
 1.61229593e+01  1.61229593e+01  3.08244596e-01 
 1.61249593e+01  1.61249593e+01  3.29359408e-01 
 1.61269593e+01  1.61269593e+01  3.41534235e-01 
 1.61289593e+01  1.61289593e+01  3.66988981e-01 
 1.61309593e+01  1.61309593e+01  3.83022638e-01 
 1.61329593e+01  1.61329593e+01  4.14482315e-01 
 1.61349593e+01  1.61349593e+01  4.36144955e-01 
 1.61369593e+01  1.61369593e+01  4.76279492e-01 
 1.61389593e+01  1.61389593e+01  5.06562575e-01 
 1.61409593e+01  1.61409593e+01  5.59950166e-01 
 1.61429593e+01  1.61429593e+01  6.04312760e-01 
 1.61449593e+01  1.61449593e+01  6.79536958e-01 
 1.61469593e+01  1.61469593e+01  7.49042571e-01 
 1.61489593e+01  1.61489593e+01  8.64345051e-01 
 1.61509593e+01  1.61509593e+01  9.85107085e-01 
 1.61529593e+01  1.61529593e+01  1.18737289e+00 
 1.61549593e+01  1.61549593e+01  1.43811735e+00 
 1.61569593e+01  1.61569593e+01  1.89485402e+00 
 1.61589593e+01  1.61589593e+01  2.65705802e+00 
 1.61609593e+01  1.61609593e+01  4.66180618e+00 
 1.61629593e+01  1.61629593e+01  1.14988493e+01 
 1.61645252e+01  1.61645252e+01  1.14992593e+01 
 1.61660068e+01  1.61660068e+01  1.14988493e+01 
 1.61678588e+01  1.61678588e+01  1.14992593e+01 
 1.61698588e+01  1.61698588e+01  1.14988494e+01 
 1.61718588e+01  1.61718588e+01  1.14992593e+01 
 1.61738588e+01  1.61738588e+01  1.14988494e+01 
 1.61758588e+01  1.61758588e+01  1.14992593e+01 
 1.61778588e+01  1.61778588e+01  1.14988495e+01 
 1.61798588e+01  1.61798588e+01  1.14992593e+01 
 1.61818588e+01  1.61818588e+01  1.14988495e+01 
 1.61838588e+01  1.61838588e+01  1.14992593e+01 
 1.61858588e+01  1.61858588e+01  1.14988495e+01 
 1.61878588e+01  1.61878588e+01  1.14992593e+01 
 1.61898588e+01  1.61898588e+01  1.14988496e+01 
 1.61918588e+01  1.61918588e+01  1.14992593e+01 
 1.61938588e+01  1.61938588e+01  1.14988496e+01 
 1.61958588e+01  1.61958588e+01  1.14992593e+01 
 1.61978588e+01  1.61978588e+01  1.14988497e+01 
 1.61998588e+01  1.61998588e+01  1.14992594e+01 
 1.62018588e+01  1.62018588e+01  1.14988497e+01 
 1.62038588e+01  1.62038588e+01  1.14992594e+01 
 1.62058588e+01  1.62058588e+01  1.14988497e+01 
 1.62078588e+01  1.62078588e+01  1.14992594e+01 
 1.62098588e+01  1.62098588e+01  1.14988498e+01 
 1.62118588e+01  1.62118588e+01  1.14992594e+01 
 1.62138588e+01  1.62138588e+01  1.14988498e+01 
 1.62158588e+01  1.62158588e+01  1.14992594e+01 
 1.62178588e+01  1.62178588e+01  1.14988498e+01 
 1.62198588e+01  1.62198588e+01  1.14992594e+01 
 1.62218588e+01  1.62218588e+01  1.14988499e+01 
 1.62238588e+01  1.62238588e+01  1.14992594e+01 
 1.62258588e+01  1.62258588e+01  1.14988499e+01 
 1.62278588e+01  1.62278588e+01  1.14992594e+01 
 1.62298588e+01  1.62298588e+01  1.14988499e+01 
 1.62318588e+01  1.62318588e+01  1.14992594e+01 
 1.62338588e+01  1.62338588e+01  1.14988500e+01 
 1.62358588e+01  1.62358588e+01  1.14992594e+01 
 1.62378588e+01  1.62378588e+01  1.14988500e+01 
 1.62398588e+01  1.62398588e+01  1.14992594e+01 
 1.62418588e+01  1.62418588e+01  1.14988500e+01 
 1.62438588e+01  1.62438588e+01  1.14992594e+01 
 1.62458588e+01  1.62458588e+01  1.14988500e+01 
 1.62478588e+01  1.62478588e+01  1.14992594e+01 
 1.62498588e+01  1.62498588e+01  6.13378408e+00 
 1.62515783e+01  1.62515783e+01  2.80697581e+00 
 1.62533276e+01  1.62533276e+01  1.69916261e+00 
 1.62553276e+01  1.62553276e+01  1.22659023e+00 
 1.62573276e+01  1.62573276e+01  8.97969878e-01 
 1.62593276e+01  1.62593276e+01  7.47422461e-01 
 1.62613276e+01  1.62613276e+01  5.98367479e-01 
 1.62633276e+01  1.62633276e+01  5.29244241e-01 
 1.62653276e+01  1.62653276e+01  4.43296860e-01 
 1.62673276e+01  1.62673276e+01  4.05729491e-01 
 1.62693276e+01  1.62693276e+01  3.49376545e-01 
 1.62713276e+01  1.62713276e+01  3.26937444e-01 
 1.62733276e+01  1.62733276e+01  2.86890528e-01 
 1.62753276e+01  1.62753276e+01  2.72701839e-01 
 1.62773276e+01  1.62773276e+01  2.42620407e-01 
 1.62793276e+01  1.62793276e+01  2.33338677e-01 
 1.62813276e+01  1.62813276e+01  2.09805314e-01 
 1.62833276e+01  1.62833276e+01  2.03629586e-01 
 1.62853276e+01  1.62853276e+01  1.84635657e-01 
 1.62873276e+01  1.62873276e+01  1.80520257e-01 
 1.62893276e+01  1.62893276e+01  1.64805965e-01 
 1.62913276e+01  1.62913276e+01  1.62107951e-01 
 1.62933276e+01  1.62933276e+01  1.48842208e-01 
 1.62953276e+01  1.62953276e+01  1.47042873e-01 
 1.62973276e+01  1.62973276e+01  1.35759767e-01 
 1.62993276e+01  1.62993276e+01  1.34732180e-01 
 1.63013276e+01  1.63013276e+01  1.24877449e-01 
 1.63033276e+01  1.63033276e+01  1.24416498e-01 
 1.63053276e+01  1.63053276e+01  1.15709483e-01 
 1.63073276e+01  1.63073276e+01  1.15671620e-01 
 1.63093276e+01  1.63093276e+01  1.07900806e-01 
 1.63113276e+01  1.63113276e+01  1.08183315e-01 
 1.63133276e+01  1.63133276e+01  1.01186267e-01 
 1.63153276e+01  1.63153276e+01  1.01714242e-01 
 1.63173276e+01  1.63173276e+01  9.53641410e-02 
 1.63193276e+01  1.63193276e+01  9.60820581e-02 
 1.63213276e+01  1.63213276e+01  9.02784421e-02 
 1.63233276e+01  1.63233276e+01  9.11445564e-02 
 1.63253276e+01  1.63253276e+01  8.58068000e-02 
 1.63273276e+01  1.63273276e+01  8.67893387e-02 
 1.63293276e+01  1.63293276e+01  8.18519799e-02 
 1.63313276e+01  1.63313276e+01  8.29264985e-02 
 1.63333276e+01  1.63333276e+01  7.83358263e-02 
 1.63353276e+01  1.63353276e+01  7.94833412e-02 
 1.63373276e+01  1.63373276e+01  7.51948656e-02 
 1.63393276e+01  1.63393276e+01  7.64005132e-02 
 1.63413276e+01  1.63413276e+01  7.23770619e-02 
 1.63433276e+01  1.63433276e+01  7.36291215e-02 
 1.63453276e+01  1.63453276e+01  6.98393889e-02 
 1.63473276e+01  1.63473276e+01  7.11285622e-02 
 1.63493276e+01  1.63493276e+01  6.75459914e-02 
 1.63513276e+01  1.63513276e+01  6.88648630e-02 
 1.63533276e+01  1.63533276e+01  6.54113755e-02 
 1.63553276e+01  1.63553276e+01  6.68102091e-02 
 1.63573276e+01  1.63573276e+01  6.35269670e-02 
 1.63593276e+01  1.63593276e+01  6.49385688e-02 
 1.63613276e+01  1.63613276e+01  6.18088919e-02 
 1.63633276e+01  1.63633276e+01  6.32302488e-02 
 1.63653276e+01  1.63653276e+01  6.02387870e-02 
 1.63673276e+01  1.63673276e+01  6.16675051e-02 
 1.63693276e+01  1.63693276e+01  5.88008771e-02 
 1.63713276e+01  1.63713276e+01  6.02350470e-02 
 1.63733276e+01  1.63733276e+01  5.74815317e-02 
 1.63753276e+01  1.63753276e+01  5.89196363e-02 
 1.63773276e+01  1.63773276e+01  5.62689203e-02 
 1.63793276e+01  1.63793276e+01  5.77097606e-02 
 1.63813276e+01  1.63813276e+01  5.51527309e-02 
 1.63833276e+01  1.63833276e+01  5.65953669e-02 
 1.63853276e+01  1.63853276e+01  5.41239389e-02 
 1.63873276e+01  1.63873276e+01  5.55676429e-02 
 1.63893276e+01  1.63893276e+01  5.31746175e-02 
 1.63913276e+01  1.63913276e+01  5.46188355e-02 
 1.63933276e+01  1.63933276e+01  5.22977791e-02 
 1.63953276e+01  1.63953276e+01  5.37421003e-02 
 1.63973276e+01  1.63973276e+01  5.14872440e-02 
 1.63993276e+01  1.63993276e+01  5.29313758e-02 
 1.64013276e+01  1.64013276e+01  5.07375301e-02 
 1.64033276e+01  1.64033276e+01  5.21812776e-02 
 1.64053276e+01  1.64053276e+01  5.00437600e-02 
 1.64073276e+01  1.64073276e+01  5.14870091e-02 
 1.64093276e+01  1.64093276e+01  4.94015824e-02 
 1.64113276e+01  1.64113276e+01  5.08442862e-02 
 1.64133276e+01  1.64133276e+01  4.88071053e-02 
 1.64153276e+01  1.64153276e+01  5.02492730e-02 
 1.64173276e+01  1.64173276e+01  4.82568394e-02 
 1.64193276e+01  1.64193276e+01  4.96985267e-02 
 1.64213276e+01  1.64213276e+01  4.77476491e-02 
 1.64233276e+01  1.64233276e+01  4.91889506e-02 
 1.64253276e+01  1.64253276e+01  4.72767109e-02 
 1.64273276e+01  1.64273276e+01  4.87177535e-02 
 1.64293276e+01  1.64293276e+01  4.68414771e-02 
 1.64313276e+01  1.64313276e+01  4.82824152e-02 
 1.64333276e+01  1.64333276e+01  4.64396451e-02 
 1.64353276e+01  1.64353276e+01  4.78806555e-02 
 1.64373276e+01  1.64373276e+01  4.60691296e-02 
 1.64393276e+01  1.64393276e+01  4.75104086e-02 
 1.64413276e+01  1.64413276e+01  4.57280400e-02 
 1.64433276e+01  1.64433276e+01  4.71697998e-02 
 1.64453276e+01  1.64453276e+01  4.54146590e-02 
 1.64473276e+01  1.64473276e+01  4.68571254e-02 
 1.64493276e+01  1.64493276e+01  4.51274253e-02 
 1.64513276e+01  1.64513276e+01  4.65708357e-02 
 1.64533276e+01  1.64533276e+01  4.48649175e-02 
 1.64553276e+01  1.64553276e+01  4.63095189e-02 
 1.64573276e+01  1.64573276e+01  4.46258403e-02 
 1.64593276e+01  1.64593276e+01  4.60718883e-02 
 1.64613276e+01  1.64613276e+01  4.44090125e-02 
 1.64633276e+01  1.64633276e+01  4.58567697e-02 
 1.64653276e+01  1.64653276e+01  4.42133558e-02 
 1.64673276e+01  1.64673276e+01  4.56630914e-02 
 1.64693276e+01  1.64693276e+01  4.40378860e-02 
 1.64713276e+01  1.64713276e+01  4.54898742e-02 
 1.64733276e+01  1.64733276e+01  4.38817037e-02 
 1.64753276e+01  1.64753276e+01  4.53362241e-02 
 1.64773276e+01  1.64773276e+01  4.37439873e-02 
 1.64793276e+01  1.64793276e+01  4.52013238e-02 
 1.64813276e+01  1.64813276e+01  4.36239864e-02 
 1.64833276e+01  1.64833276e+01  4.50844269e-02 
 1.64853276e+01  1.64853276e+01  4.35210156e-02 
 1.64873276e+01  1.64873276e+01  4.49848520e-02 
 1.64893276e+01  1.64893276e+01  4.34344493e-02 
 1.64913276e+01  1.64913276e+01  4.49019771e-02 
 1.64933276e+01  1.64933276e+01  4.33637169e-02 
 1.64953276e+01  1.64953276e+01  4.48352352e-02 
 1.64973276e+01  1.64973276e+01  4.33082986e-02 
 1.64993276e+01  1.64993276e+01  4.47841102e-02 
 1.65013276e+01  1.65013276e+01  4.32677219e-02 
 1.65033276e+01  1.65033276e+01  4.47481330e-02 
 1.65053276e+01  1.65053276e+01  4.32415578e-02 
 1.65073276e+01  1.65073276e+01  4.47268784e-02 
 1.65093276e+01  1.65093276e+01  4.32294178e-02 
 1.65113276e+01  1.65113276e+01  4.47199616e-02 
 1.65133276e+01  1.65133276e+01  4.32309516e-02 
 1.65153276e+01  1.65153276e+01  4.47270363e-02 
 1.65173276e+01  1.65173276e+01  4.32458442e-02 
 1.65193276e+01  1.65193276e+01  4.47477917e-02 
 1.65213276e+01  1.65213276e+01  4.32738140e-02 
 1.65233276e+01  1.65233276e+01  4.47819505e-02 
 1.65253276e+01  1.65253276e+01  4.33146107e-02 
 1.65273276e+01  1.65273276e+01  4.48292670e-02 
 1.65293276e+01  1.65293276e+01  4.33680138e-02 
 1.65313276e+01  1.65313276e+01  4.48895257e-02 
 1.65333276e+01  1.65333276e+01  4.34338307e-02 
 1.65353276e+01  1.65353276e+01  4.49625393e-02 
 1.65373276e+01  1.65373276e+01  4.35118958e-02 
 1.65393276e+01  1.65393276e+01  4.50481476e-02 
 1.65413276e+01  1.65413276e+01  4.36020689e-02 
 1.65433276e+01  1.65433276e+01  4.51462164e-02 
 1.65453276e+01  1.65453276e+01  4.37042342e-02 
 1.65473276e+01  1.65473276e+01  4.52566363e-02 
 1.65493276e+01  1.65493276e+01  4.38182996e-02 
 1.65513276e+01  1.65513276e+01  4.53793219e-02 
 1.65533276e+01  1.65533276e+01  4.39441956e-02 
 1.65553276e+01  1.65553276e+01  4.55142111e-02 
 1.65573276e+01  1.65573276e+01  4.40818750e-02 
 1.65593276e+01  1.65593276e+01  4.56612641e-02 
 1.65613276e+01  1.65613276e+01  4.42313119e-02 
 1.65633276e+01  1.65633276e+01  4.58204633e-02 
 1.65653276e+01  1.65653276e+01  4.43925016e-02 
 1.65673276e+01  1.65673276e+01  4.59918127e-02 
 1.65693276e+01  1.65693276e+01  4.45654597e-02 
 1.65713276e+01  1.65713276e+01  4.61753373e-02 
 1.65733276e+01  1.65733276e+01  4.47502228e-02 
 1.65753276e+01  1.65753276e+01  4.63710832e-02 
 1.65773276e+01  1.65773276e+01  4.49468471e-02 
 1.65793276e+01  1.65793276e+01  4.65791175e-02 
 1.65813276e+01  1.65813276e+01  4.51554092e-02 
 1.65833276e+01  1.65833276e+01  4.67995276e-02 
 1.65853276e+01  1.65853276e+01  4.53760058e-02 
 1.65873276e+01  1.65873276e+01  4.70324223e-02 
 1.65893276e+01  1.65893276e+01  4.56087538e-02 
 1.65913276e+01  1.65913276e+01  4.72779307e-02 
 1.65933276e+01  1.65933276e+01  4.58537902e-02 
 1.65953276e+01  1.65953276e+01  4.75362034e-02 
 1.65973276e+01  1.65973276e+01  4.61112729e-02 
 1.65993276e+01  1.65993276e+01  4.78074124e-02 
 1.66013276e+01  1.66013276e+01  4.63813805e-02 
 1.66033276e+01  1.66033276e+01  4.80917511e-02 
 1.66053276e+01  1.66053276e+01  4.66643129e-02 
