time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),v(N008)
0.0232581044,0.88362791,3.86552182,3.23382016,8.66430151,-0.928676053,0.88868321,12.0,0.0
0.0233501225,0.858998881,3.84058181,3.23389833,10.1047025,0.511916635,0.860702856,12.0,0.0
0.0234501225,0.827212399,3.80871888,3.23372364,10.7524998,1.15887854,0.827037322,12.0,0.0
0.0235501225,0.792028973,3.77364026,3.23344336,10.9543088,1.3594284,0.790107849,12.0,0.0
0.0236501225,0.753082001,3.73494044,3.23313103,11.0111107,1.41484316,0.750060182,12.0,0.0
0.0237501225,0.711641485,3.69388047,3.23281019,11.0238323,1.42614426,0.70705237,12.0,0.0
0.0238501225,0.666992188,3.64974753,3.23248742,11.0279806,1.42886512,0.661254146,12.0,0.0
0.0239501225,0.620273517,3.60368713,3.23216419,11.0288641,1.42831999,0.612846253,12.0,0.0
0.0240501225,0.570728181,3.55494858,3.23184091,11.0298562,1.427884,0.562019736,12.0,0.0
0.0241501225,0.519497237,3.50467916,3.23151771,11.0295562,1.42615694,0.508975184,12.0,0.0
0.0242501225,0.46584542,3.45214962,3.23119456,11.0309193,1.42609397,0.453921939,12.0,0.0
0.0243501225,0.410919213,3.39851168,3.23087144,11.0306954,1.4244448,0.397077272,12.0,0.0
0.0244501225,0.354001255,3.34305261,3.23054836,11.0320695,1.42439447,0.338665522,12.0,0.0
0.0245501225,0.296248267,3.28693296,3.2302253,11.0318481,1.42274951,0.278917215,12.0,0.0
0.0246501225,0.236956848,3.22945253,3.22990228,11.0332208,1.42269947,0.218068148,12.0,0.0
0.0247501225,0.177290398,3.17177711,3.2295793,11.0329999,1.42105668,0.156358466,12.0,0.0
0.0248501225,0.116555718,3.11321522,3.22925634,11.0343709,1.42100665,0.0940317088,12.0,0.0
0.0249501225,0.0559193132,3.05493429,3.22893342,11.0341504,1.419366,0.0313338512,12.0,0.0
0.0250501225,-0.00530564177,2.99624771,3.22861053,11.0355197,1.41931598,-0.0314876668,12.0,0.0
0.0251501225,-0.0659532071,2.93832083,3.22828768,11.0352997,1.41767744,-0.0941849173,12.0,0.0
0.0252501225,-0.1267077,2.88046806,3.22796485,11.0366674,1.41762744,-0.156510463,12.0,0.0
